corpusid,section,subsection,section_pos_in_pct,text
10678366,12/17,1.0,0.706,"Since these transition-related responses (Fig. 4C) temporally overlapped with the responses during suppression or dominance periods (Fig. 4B), they certainly contaminated the retinotopic responses to the invisible wedge (blue waveform in Fig. 4B, right), which was of interest in this study. We therefore isolated the retinotopic response to the invisible wedge by regressing out the other components in the deconvolution analysis. The **data** in Fig. 5A show the time course of the isolated retinotopic responses to the invisible wedge pooled across aROIs and averaged across subjects. We found robust retinotopic activity to the invisible wedge in all areas. The response amplitudes were significantly larger than zero [one tailed t-test, P-values were Bonferronicorrected for the four visual areas tested; V1: t (11) ϭ 7.63, P Ͻ 0.001; V2: t (11) ϭ 8.51, P Ͻ 0.001; V3: t (11) ϭ 3.54, P ϭ 0.009; V4v: t (11) ϭ 4.38, P ϭ 0.002]. Note that the responses in all areas rose before the onset (time ϭ 0 in Figs. 5A and 6A), because the onset of the wedge was defined as the time when the center of the wedge reached the center of the visual field region represented by the aROI (see Fig. 2B), and furthermore this visual field region was broadened by the pRFs (see Fig.  2D, 2nd row)."
26536498,4/8,4.0,0.5,"DmGSTO1 Suppresses Activation of Unfolded Protein Response (UPR) in park 1 Mutant Muscles-Many studies have claimed that ER stress is involved in the progression of neurodegenerative diseases, such as PD. The UPR is a signaling pathway that is activated in response to ER stress. UPR activation has been observed in DA neurons of PD patients and is exemplified by an increase in phospho-PERK and eIF2␣ (35). To determine whether the parkin mutation induces UPR activation, we examined eIF2␣, which is one of the components of the UPR signaling pathway and is activated by the upstream kinase PERK (36). The level of active phospho-eIF2␣ was highly increased in park 1 mutants and dramatically restored by DmGSTO1A expression (Fig. 3F). The ER and mitochondrial UPR share similar pathways that increase chaperone levels to promote protein homeostasis in the cytoplasm and mitochondria (37). We also examined heat shock proteins (HSPs), including Hsp60, and Hsp/Hsc70. As shown in Fig. 3G, the levels of HSPs were increased in park 1 mutants and reduced by DmGSTO1A expression. These **data** indicate that DmGSTO1 suppresses UPR activation in park 1 mutants."
280802,20/21,1.0,0.952,"Figure 4
4Protection of human neuroblastoma cell line, SK-N-SH, toxicity as assayed by FACS analysis. FACS analysis of TUNEL-positive cells in (A) mock and (B) WNV (MOI-1)-infected SK-N-SH cells treated with (C) anti-IL-1β or (D) anti-TNF-α at day 2 after infection. (E) DNase Itreated cells were used as positive control. The images depicted in panels A to E are representative **data** of three independent experiments. (F) TUNEL-positive cells reduced significantly in the presence of neutralizing antibodies against IL-1β and TNF-α. Data in panel F are expressed as mean ± SD for three independent experiments conducted in duplicate. **p < 0.001 as compared to mock, *p < 0.05 compared to corresponding infected cells.
"
253425893,19/27,1.0,0.704,"Sessile plants are permanently confined to their germination place. Some plant species have adapted growth responses (morphological, physiological, biochemical, and molecular adaptations) to deal with the profuse and quick variations in environmental stress, such as drought, through diversity in the context of stress adaptation, higher plants develop sophisticated abiotic stress responses too, such as resistance to drought, to optimize growth under stress (Takahashi et al., 2020). ABA is Differential expression profile of SlCOPT and SlMT genes by Reverse transcription-quantitative PCR in the root and shoot tissues of S. lycopersicum L. subjected to the single and combined stress of Cu and drought inoculated with AGH786 compared with the control. Quantitative **data** represent the means ± standard deviation of three independent experiments and at least three technical replicates each."
52279571,10/19,1.0,0.526,"Psychological effects include higher rates of anxiety among refugees and asylum seekers compared with the general population or other migrant groups 173 , and poorer mental health in forced compared with voluntary migrants 174 . Furthermore, Africans in Britain are at a higher risk of mental illness than non-Africans 175 , and survey **data** suggests that immigration is a primary cause of mental distress in about 40% of Africans in the UK 176 . It has been suggested that the psychological stress and depression associated with migration may play a role in increasing risk of progression to active disease, potentially via neuroendocrine pathways or a negative effect on the cellmediated immune system 177 ."
251711372,18/119,1.0,0.151,"While our study provides insightful implications, it is important to keep in mind its limitations. A key ingredient in an event study involves the date(s). Regarding the emergence of COVID-19, we make use of the official date of the declaration of the disease as a global pandemic by the WHO, i.e., March 11, 2020. Other studies look at the impact of other important different dates related to COVID-19 (e.g., Ashraf, 2020a, Ashraf, 2020bHeyden and Heyden, 2021), such as: (i) the date of the first COVID-19 confirmed case in the country; or (ii) the date of the first COVID-19 death in the country. Regarding key **data** on COVID-19 vaccines, we use a single date for each vaccine: when the vaccine effectiveness was announced as against the dates of vaccine trials. This choice is justified by the fact that vaccine development is a lengthy and uncertain process that generally takes around 10-15 years to complete before the vaccine can be mass-produced for public use (e.g., Chan et al., 2021). Despite the fact that the start of each phase marks a milestone in vaccine development because it (i) indicates the successful completion of the previous phase and (ii) boosts people's belief that the vaccine has a higher likelihood of progressing to the next stage, industry statistics show that only one-sixth of all vaccine candidates that undergo human clinical trials obtain final approval for mass production (Chan et al., 2021). Therefore, a more significant impact is to be expected when the vaccine is accepted by the regulators for mass population vaccination. We are aware that the magnitude of the impact of the emergence of COVID-19 and vaccine effectiveness announcements was influenced by the chosen dates."
217125084,13/57,1.0,0.228,"A total of 365 MKK genes were retrieved from 51 plant species using bioinformatics approaches based on the presence of a conserved S/T-X 5 -S/T domain. Our phylogenetic analyses revealed that group A and B MKKs first appeared in the common ancestors of all green plants, while group C and D MKKs were the rear to arise along with appearance of land or seed plants, respectively, with subsequent divergence of Group E MKKs in flowering plants. It was noteworthy that Group B MKKs were very different compared to those of other groups in many aspects of structure, including exon/intron organizations, phase pattern and NTF2 motif in the MKKs, as well as the biological functions of NTF2 domain with MKK3 will be gradually lost the activity during the evolution despite the loss of this domain maybe affected interaction capability of oneself. The group A MKKs expanded during the evolution, through WGDs followed by diversifications, while group E MKKs expanded during monocots evolution through the ancient tandem duplications. These **data** revealed novel viewpoints about the function and evolution history of plant MKKs."
221882100,7/15,1.0,0.467,"These outcomes tended to have a lower estimated pooled prevalence, and it is possible that some studies did not collect or report **data** on symptoms they perceived as rare. COVID-19 is characterized by a wide variety of symptoms and our understanding of this has evolved considerably over time. It has taken longer to detect less common symptoms such as gastrointestinal issues like vomiting and diarrhea. Studies with a higher proportion of asymptomatic individuals may have also collected **data** on fewer symptoms. However, we did . CC-BY-ND 4.0 International license It is made available under a is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. (which was not certified by peer review) preprint"
14538865,6/7,1.0,0.857,"Authors' contributions CR, CT, MC and MM clinically followed the patient during his hospitalisation time; CR performed videocapillaroscopy examination; ALF followed the time course of the retinal complications of the patient; MB conceived of the study, collected the **data** and helped to draft the manuscript. All authors read and approved the final manuscript.
"
12463782,12/28,1.0,0.429,"By inference, the recovery of inserts affecting other genes in the IGF-II signalling pathway suggests that mutations in multiple genes may affect the same phenotype by acting on a common pathway. The insert in Igf2r was found to decrease the expression of the gene as assayed by northern blot analysis (data not shown). As IGF-II targets the igf2r to lysosomal degradation, mutations in the genes encoding either the receptor (Igf2r) or its ligand (Igf2) will affect the activity of the other, and result in a reduced endosomal trafficking of hydrolases necessary for reovirus disassembly [24]. Our **data** indicates there is a decrease in virus disassembly in 6B72 cells, consistent with a block at Anchorage-independent growth phenotypes of RIE-1 cell clones Figure 9 Anchorage-independent growth phenotypes of RIE-1 cell clones. 10 5 cells were suspended in media containing 1% agarose and plated in 6 well culture dishes. RIE-1 cells acquire the ability to grow in soft agar after being transfected with a vector expressing pro-IGF2 but not the IGF2 SV splice-variant (a). The vector inserted in the Ctcf gene (6B72) confers the ability to grow in soft agar, but the phenotype is suppressed by expression of IGF2 SV (b). Clones selected for reovirus resistance with gene trap vectors inserted into the Prss11, Igf2r and Anxa2 genes failed to grow in soft agar (c). RIE-1 cells expressing native IGF-II protein without the E-peptide grew in soft agar but the colonies were smaller (d) than produced by pro-IGF-2 (a), while the corresponding IGF-II A62T protein (E-peptide) did not transform RIE-1 cells to anchorage independence (d). Colonies were photographed (20×) after 7 days except (d) where the cells were photographed after 10 days."
250549291,29/55,1.0,0.527,"This study contributes to the body of knowledge in three aspects. Firstly, the proposed methods can also be applied to other regions, especially when the **data** of construction waste are insufficient. Secondly, this study not only estimated the carbon emission of recycling activities (environmental cost) but considered the equivalent amount of carbon emissions generated from alternative materials (environmental benefit), which is more in line with practice. The research outcomes would more clearly reveal the environmental benefits generated by construction waste recycling. Thirdly, this study estimated the total carbon emission of construction waste recycling in Shanghai from 2022 to 2031. Obtaining such **data** would help decision makers to set up more scientific management strategies and the action plan for Carbon Dioxide Peaking Before 2030 from the aspect of improving the recycling rate of construction waste and usage rate of recycled materials, which could further contribute to the achievement of China's 2060 carbon neutral goal by focusing on one of the most important economic regions: Shanghai City. However, this study has three main limitations. The first limitation is the assumptions. For example, the production of mortar waste recycling is not ignored, thereby affecting the accuracy of the results. The second limitation is that only the construction waste generated from new construction activities are quantified in this research. If other types of waste, such as demolition waste, construction clay and mud, are considered, then the carbon emission will be higher. The third one is that this study does not compare the outcomes with other disposals, such as traditional landfill practice. If such comparisons can be done, then it could provide decision makers with a clearer understanding of the carbon-saving potential generated from recycling construction waste. Despite research limitations, the results can still provide regulatory authorities with theoretical methods and **data** to establish strategies and policies on promoting waste recycling and cutting down on CO 2 emissions.  "
236208828,3/27,1.0,0.111,All US counties (n=3091) with at least 50 confirmed COVID-19 cases and greater than 4 weeks of follow-up **data** were included in the analysis. Data were analysed for a period of 50 weeks starting from 22 March 2020 to 6 March 2021.
255367864,16/20,1.0,0.8,"Several limitations of our study should be addressed. First, the need for intubation was determined by each physician, and there is no standardized protocol for intubation. Therefore, the precise indications for intubation remain unclear. Some patients also prophylactically received endotracheal intubation. Second, the number of patients in our study was relatively small. Third, **data** on the time course of hematoma expansion were not obtained. Hence, we could not describe how fast the hematoma expands and when physicians have to make the decision to intubate."
224886410,16/35,1.0,0.457,"Quantified color variations support a detailed and robust stratigraphic log for weakly differentiated loess profiles (Sprafke, 2016). Master horizons (A, B, C and combinations) and subordinate characteristics (h, r, t, w etc.) from pedology (FAO, 2006) capture the high stratigraphic variability of KW2015 (Fig. 4 þ 5). This approach is chosen for a robust subdivision of complete loess profiles, whereas reconstructions of (sub)unit evolution requires morphological observations and further **data** (e.g. from granulometry). Color **data** strongly support the definition of boundaries and a consistent classification of units, but do not replace profile or drill core documentation. . KW2015 not only reproduces, but considerably refines the GH stratigraphy defined during the archeological excavations (H€ andel et al., 2014) and provides a consistent scientific terminology (Fig. 8)."
233192205,6/21,2.0,0.286,"When analyzing K18 PFFs internalization following PIKfyve inhibition, we observed pHrodo labeled K18 PFFs puncta were reduced in number and intensity. Because this was not observed when K18 PFFs were labeled with the pH-insensitive dye AF488, we hypothesized that the Rac1 effector PIKfyve likely exerts its role downstream of K18 PFFs neuronal uptake, i.e., in routing internalized seeds toward lysosomes. The same results were obtained using FL Tau, thus giving strength to our hypothesis. PIKfyve is reported to be a critical regulator in the homeostasis of the endolysosomal system, among others in the reformation of lysosomes from endolysosomes, as is evidenced by the dramatic vacuolization of endosomal compartments when PIKfyve activity is inhibited (53,60,61). Our **data** show that in these circumstances, K18 PFFs stop being transported toward existing lysosomes and are most likely being entrapped in endosomes before being sorted to lysosomes. Endosomes entrapping K18 PFFs appear not to be acidified (explaining the apparent decreased uptake of pHrodo-but not AF488-K18 PFFs) nor LAMP1-positive compartments, although their nature remains to be further investigated."
246493125,1/5,6.0,0.2,"The development of mesoscale circulation depends on the length scale of the land heterogeneity. Mesoscale circulation is sensitive to spatial scale and is typically generated at scales of 10-100 km 16,41 . To investigate the sensitivity of cloud inhibition effect induced by mesoscale circulation to spatial scale, we reestimated ΔCloud using MODIS cloud **data** resampled to different spatial resolutions. We find that with reduced resolutions of cloud data, the spatial coverage of cloud inhibition shrinks from~37% at 0.05°to~24-28% at 1°, while cloud enhancement becomes more dominant (from 63% to~76-72%) (Supplementary Fig. 12 and Supplementary Table 2). This implies that at coarser scales (e.g., typical GCM spatial resolutions), at which mesoscale processes become less important (i.e., less cloud inhibition), observation-and model-based results tend to converge on cloud enhancement of forests."
85554746,5/19,2.0,0.263,"The use of the latter allowed us to account for a disturbance gradient of natural ecosystems by representing the terrestrial biosphere in its contemporary, humanaltered form. An important source of site **data** for a number of relevant global observation networks was the World Meteorological Organization's (WMO) Observing Systems Capability Analysis and Review Tool (OSCAR; https://oscar.wmo.int/surface/index.html). Other sources for site **data** were the websites of the respective networks (e.g. Aerosol Robotic Network, SASSCAL Weather Net) and direct expert information (e.g. Eddy Covariance Flux Stations). Since up-to-date information on the operating status of individual observing stations was not always accessible, the stations presented in all figures have thus been taken into consideration irrespective of their current individual operating status."
56062061,15/53,1.0,0.283,"We have published a method whereby the year of birth may be calculated to within +/-1.5 years by analysing the 14 C content of the eye lens, following a seminal study by Spalding et al. [82] using dental enamel. The method is based on the fact that all living tissues undergo a continuous turnover, substitution and remodelling [e.g. 83], both on Figure 11. Agreement between odontological and GPA age estimation. Horizontal lines indicate the age span given by the odontologist; X = age estimate by two of the authors; O = age estimate by radiologists. Figure 12. Age at death in relation to the degree of aspartic acid racemization in collagen from first permanent molar teeth from 32 subjects. D/L-Asp , ratio between D-aspartic acid and L-aspartic acid. The arrow indicates a second permanent molar from a 27 years old subject; the **data** point is plotted at 27-6 = 21 years to simulate the true age of the tooth, and shows that this corrected **data** point did not deviate from the results obtained using the first molars.  Table 4. Determination of the age of 6 subjects from measurements of the degree of aspartic acid racemization in collagen from first permanent molar teeth. D/L-Asp, ratio between the D-and L-enantiomers of aspartic acid. Age is in years."
224886410,16/35,2.0,0.457,"Six well-developed pale horizons interpreted as tundra gleys in units IV-VII and X, three reworked brownish yellow layers in units III and VI and two weak paleosols in unit IX were clearly visible in the field, whereas less developed units could be robustly defined based on color **data** (Fig. 4). It is important to note that the horizon designations from pedology used here are descriptive and not genetic. Interpreting the LPS evolution requires a differentiation of paleosols from reworked soil material based on field observation and GS data. The dark and brownish AB and BC horizons below AH 4 show increases in finer GS indicating pedogenesis, whereas all BC and Bw horizons above AH 4 contain higher proportions of sand and gravel, admixed during soil reworking (Fig. 8)."
207778550,5/48,4.0,0.104,"More recently, stochastic evaluation methods that rely on Monte Carlo sampling have been suggested and investigated by several researchers in the nuclear **data** field, e.g., see UMC-G [37,38], BFMC [39], UMC-B [40], and BMC [41]. For the reason mentioned above, nowadays, nuclear **data** evaluation is largely based on Bayesian approaches that enable simultaneous consideration of both model-predicted values (if needed for completeness) and experimental data, as well as correlations among all these data. Many usages of these evaluation techniques have been published, including applications to large amount of **data** (e.g., see Refs. [42,43]). Practical implementation of these sophisticated quantitative evaluation procedures has been facilitated by the rapid growth of readilyaccessible, inexpensive computer power following Moore's Law [44]."
129244480,10/39,1.0,0.256,"companies testing for gas concentrations, to mitigate the risk of outburst for safer mining practices. Information from these pockets of locally well-sampled areas was supplemented by **data** from regional conventional and CSG exploration. Early models looked mostly at thermogenic processes. Subsequently, carbon isotope analysis of CSGs by Smith et al. (1992) suggested that some of the gases in the Sydney Basin and elsewhere on the eastern seaboard of Australia may be of biogenic origin. Gas in the southern Sydney Basin is dominated by thermogenic methane with minor biogenic accumulations along outcrop areas ( Figure 6; Faiz 1993). Local accumulations of CO 2 were also identified on anticlines and faults in the vicinity of igneous intrusions (Faiz 1993;Faiz & Hutton 1995;Faiz et al. 2003). CO 2 gas was principally interpreted as having migrated up dip from an igneous source and then trapped against impermeable layers on structural highs, a conventional gas migration and trapping mechanism (Faiz 1993), although the potential for carbonate dissolution and reprecipitation was also considered (Faiz et al. 2007b). More widespread occurrences of CO 2 were reported from the Hunter Coalfield (e.g. Pinetown et al. 2008;Thomson et al. 2008;Pinetown 2010Pinetown , 2014; Figure 6). Thomson et al. (2008) observed that CO 2 concentrations in the Lower Hunter Coalfield were located in a consistent and continuous layer between the biogenic and thermogenic methane layers identified by Faiz (1993). They proposed that this deep, high-gas-content CO 2 layer may have originated from regional Cenozoic volcanic activity and was transported into the subsurface by meteoric influx (as opposed to magmatic intrusions; Faiz 1993). It was also noted that the various gas layers in the subsurface cross-cut the regional dip of the strata."
53380409,52/119,2.0,0.437,"Simulated background event samples are used to derive the main background estimates in the case of analyses in the lν, ll, lνll, and llll channels and to extrapolate backgrounds from control regions in the analysis of the other channels. In other cases, the **data** are used to extract the normalization and/or shape of the background distributions. Although the production of background MC samples differed somewhat depending on the specific analysis, most MC samples were produced as follows. Diboson (WW, WZ, ZZ) events were generated with SHERPA [37] or POWHEG-BOX; W þ jets and Z þ jets events were generated with SHERPA for up to two partons at NLO and up to four partons at LO using the OPENLOOPS [38] and COMIX [39] programs, respectively. The production of top-quark pairs and single top quarks was performed at NLO with POWHEG-BOX. For the lν and ll channels, the dominant DY background was modeled using POWHEG-BOX with next-to-next-to-leading-order QCD and NLO electroweak corrections. More specific details can be found in the papers for each analysis."
26536498,4/8,3.0,0.5,"DmGSTO1 Restores Accumulation of Tubulin in IFMs in park 1 Mutants-Parkin functions as an E3 ubiquitin ligase and has important roles in the degradation of many substrates (32,33). Recent in vitro studies demonstrated that parkin binds to microtubule and tubulin proteins with high affinity and that parkin ubiquitinates and promotes the degradation of ␣/␤-tubulin (34). It remains controversial whether putative in vitro substrates are relevant in vivo. Therefore, we investigated the ␣/␤-tubulin protein levels in park 1 mutants in vivo. Levels of ␣-tubulin were increased in park 1 mutant muscles (Fig. 3A). Interestingly, the accumulation of ␣-tubulin in park 1 mutant muscles was dramatically reduced by DmGSTO1A expression, and it was enhanced in park 1 /DmGSTO1 null double mutant muscles (Fig. 3A). The levels of actin filaments in IFMs were unchanged in all mutants (Fig. 3B). These changes were confirmed by Western blot analysis (Fig. 3, C and D). We found that tubulin was slightly increased in DmGSTO1 null mutants by Western blot analysis (Fig. 3D). We also detected tubulin accumulation in DA neurons in park 1 mutants and park 1 / DmGSTO1 null double mutants (supplemental Fig. S3). These **data** indicate that parkin does not directly regulate the level of tubulin in Drosophila in vivo. In contrast to the change in total protein levels (Fig. 3C), there were no detectable changes in the ␣/␤-tubulin transcript levels in park 1 mutants regardless of DmGSTO1A expression level (Fig. 3E). Thus, the increased ␣/␤-tubulin levels were not caused by increased transcription but by protein accumulation. These results indicate that parkin is required for the regulation of tubulin levels and that DmG-STO1 suppresses the accumulation of tubulin in park 1 mutants."
1105000,5/19,1.0,0.263,"In the present study, we found that CypA did not affect influenza virus transcription and virus genomes replication or the nuclear export of the viral mRNA but influenced the viral protein level. So we concluded that CypA inhibits influenza virus replication at the translational level through impairing the viral protein synthesis or post-translation level by regulating the stability of the M1 protein. Our **data** suggested that CypA accelerated the degradation of M1 protein ( Figure 6). But we could not rule out the other possibility that CypA might inhibit the viral replication through impairing the viral proteins translation. Translational control of influenza virus is exerted at several steps in the viral life cycle. Thus, the virus has evolved strategies to take advantage of its requirement for cap-dependent translation initiation, as well as the recruitment of host cell proteins to aid in the translation of viral mRNA [28]. However, the host cell has also evolved to counteract the virus' mechanisms to bolster viral protein synthesis. For example, since viral translation is dependent upon functional eIF2a for translation initiation, viruses have developed strategies to prevent or reverse PKR-dependent eIF2a phosphorylation [29]. Influenza virus nonstructural (NS1) protein could interfere with dsRNA binding to PKR, thus preventing PKR dimerization and autophosphorylation [30]. So whether or not CypA regulates influenza viral protein translation need further study."
25826755,1/22,1.0,0.045,"In the current study, using human and canine airway smooth muscle cells and tissue, we tested the hypothesis that spatial distribution of caveolae in contractile smooth muscle is determined by the association of caveolin-1 with -dystroglycan and this interaction supports a functional role for caveolae in facilitating Gprotein-coupled-receptor (GPCR)-mediated Ca 2+ mobilization. Our **data** demonstrate, for the first time, the direct interaction between caveolin-1 and -dystroglycan. In addition, we found that distribution of caveolae is determined by tethering to the actin cytoskeleton via caveolin-1 and the DGC, and the ordered distribution of caveolae in contractile smooth muscle cells is linked with the sequestration and function of proximal signaling proteins that mediate intracellular Ca 2+ release."
9727333,8/10,2.0,0.8,"Middle to middle-Late Pleistocene environmental **data** comes from further afield than Flores, namely Java to the west. There, Middle Pleistocene environments have been reconstructed as mosaic of diverse evergreen forests, shrubby woodland, and extensive grasslands similar to modern day East Africa or India (Medway, 1972;De Vos et al., 1994;Van den Bergh, De Vos & Sondaar, 2001;Bouteaux, 2005;Louys & Meijaard, 2010). By around 135 ka, around the date of the Timor stegodon, annual precipitation on Java is estimated to have been much lower than today (Van der Kaars & Dam, 1995;Van der Kaars & Dam, 1997). Nevertheless, by around 126-81 ka, very warm and humid conditions returned, as did the rainforests (Van der Kaars & Dam, 1995;Van der Kaars & Dam, 1997;Westaway et al., 2007). Later Pleistocene environmental changes on Java continued to fluctuate between drier, more open glacial periods (e.g., MIS 2) and wetter, more humid interglacials (Louys & Meijaard, 2010)."
251843619,69/73,1.0,0.945,"The findings of this study suggest that PC-QI implementation can leverage the high level of interest in their use, alignment with existing policy and initiatives in PCC measurement, and opportunities to integrate technology to support implementation. Despite this, organisational readiness to implement is variable across contexts; it will require resource investment, capacity development and sustained leadership engagement at all levels to support organisations to collect, use and report **data** on PCC. This study provides a foundational basis for identifying implementation strategies that will optimise PC-QI implementation and facilitate the incorporation of the patient perspective in improving their quality of care. Acknowledgements The authors are thankful for the contributions and support to this project by the Person-Centred Quality Indicators study team, especially Dr Paul Fairie, who provided advice on the development of the organisational readiness survey; Brian Steele, who supported the development of the survey on the Qualtrics platform; Farwa Naqvi, who provided support in confirming and identifying potential study participants through a web search of publicly available contact information; and Sandra Zelinsky, who we consulted on the development of our interview guide. We would also like to thank our collaborators who pretested the survey and interview guides for us (Canadian Institute for Health Information, Health Quality Council of Alberta and the Grey Nuns Family Medical Centre). The authors would also like to extend their gratitude to the quality improvement and person-centred care measurement staff and healthcare providers who participated in this study."
252664998,16/28,1.0,0.571,"The novel biomarker ki:e SB-C was systematically evaluated to determine fit for purpose by following the V3 framework. One important aspect and strength of digital biomarkers in general, and ki:e SB-C in particular, is automation. Speech **data** can be easily collected by telephone or by mobile front-ends face-to-face, and ki:e SB-C can be reliably calculated using the proprietary automatic speech analysis pipeline. Verification step of this study revealed that the automatic speech processing pipeline, including speech recognition, performs at an acceptable level across different languages and tasks, and therefore, automatic processing works reliably for the purposes of  the biomarker. The aim of the analytical validation was threefold: to evaluate (1) the ki:e SB-C against a cognitive gold standard measure (MMSE), (2) the biomarker's retest reliability, and (3) how well ki:e SB-C reflects agerelated -but clinically not relevant -changes. The results of the analytical validation analyses revealed that ki:e SB-C was a valid biomarker to measure cognitive abilities that are relevant for the target population, as seen by its high correlation with MMSE scores even if corrected for the effect of age. Furthermore, the automatically calculated biomarker was stable in retesting as assessed by a test-retest analysis. It is well established that aging is a risk factor for cognitive decline and diseases [26]; however, not all changes are pathological. It is important for a biomarker that is a surrogate for cognition to reflect subtle changes that are at a subclinical level. Our results showed that ki:e SB-C can detect age-related changes in cognitive function. These changes are also reflected in MMSE scores as a trend. Regarding the direct comparison with the MMSE on the healthy DeepSpA population, the SB-C seems to vary more marked by a larger standard deviation (regarding the mean) as compared to the MMSE. This might be also due to the fact that the SB-C is a more fine-grained measure as compared to the MMSE, which might especially in the healthy population lack the resolution to measure cognitive changes at this higher functioning level and would elicit less variance."
238737067,4/31,1.0,0.129,"The trace element contents of whole rocks are given in Table S2 and are plotted in a primitive mantle-normalised spider diagram (Figure 5a). The quartz syenite and granite porphyry shared consistent geochemical features regarding trace elements. Both are depleted in large ion lithophile elements (LILEs; e.g., Ba and Sr), P and Ti; enriched in Rb and high field-strength elements (HFSEs; e.g., Th and U); and weakly enriched in Ta, Nb, Zr, and Hf. Increasing intensity of K-alteration is accompanied by increasing concentrations of Rb and K and decreasing Ba and Sr contents (Figure 5a). Both the quartz syenite and granite porphyry had similar rare earth element (REE) patterns (Figure 5b; **data** in Table S3), showing strong enrichment in LREEs (La-Nd), depletion in MREEs (Sm-Ho), weak enrichment in HREEs (Er-Lu and Y), and consistently moderate negative Eu anomalies. Granite porphyry samples have lower contents of total REEs and stronger MREE depletion than those of quartz syenite, implying that it is highly differentiated and evolved. This observation is also consistent with their differentiation index values. lower Sr contents and Rb/Sr ratios than weakly altered rocks by one to three orders of magnitude, and Ba contents are lower by two orders of magnitude (Figure 6a-d).  Rb contents of K-feldspar, plagioclase, quartz, and biotite increase an order of magnitude with increasing K-alteration degree, but rocks that have intense K-alteration have lower Sr contents and Rb/Sr ratios than weakly altered rocks by one to three orders of magnitude, and Ba contents are lower by two orders of magnitude (Figure 6a-d). lower Sr contents and Rb/Sr ratios than weakly altered rocks by one to three orders of magnitude, and Ba contents are lower by two orders of magnitude (Figure 6a-d).  "
232422537,6/7,1.0,0.857,"There are no conflicts of interest by any of the authors of this manuscript. All authors have made substantial contributions to the manuscript in study design, **data** collection, analysis or interpretation designing of the study, drafting and revising the manuscript. The final submission has been approved by all the authors.  "
252622102,18/27,3.0,0.667,"Our study also has numerous strengths. We used standardized, a priori measures of diet quality and depression to test for a prospective association in AI communities-a population unique to the literature on this topic yet known to experience higher burdens of related health outcomes. The Strong Heart Family Study is a large, multi-tribal study of risk factors for cardiovascular disease in an underserved and rural population of AIs. We leveraged comprehensive **data** collected at each assessment to control for potential confounders, including psychosocial factors that have been difficult to control for in previous studies. We were also able to explore interactions by age and sex and impute missing values."
2238019,12/18,1.0,0.667,"Moreover, some peptides produced by translation of uORFs have been reported to interact with the ribosome, further diminishing the efficiency of protein translation (47,48). In contrast, regulation of yeast GCN4 translation by nutrient levels was independent of the peptide sequences encoded by its uORFs (49,50). Our current study showed that introduction of stop codon constructs (þS), thereby changing the sequence of peptide encoded by the uORF, exhibited changes similar to those seen in the translation of the downstream cistron ( Figure 5B). Furthermore, mutating the uAUGs while also introducing the stop codon (M þ S) caused a marked increase in the translation of the downstream cistron ( Figure 5D). These **data** show that regulation of the MOR uORF is independent of the peptide sequence of the uORF. Thus, the inhibitory effect of the uORF during MOR translation is a protein-independent mechanism. Although the mechanisms involved in explaining the inhibitory effects of the uORF peptide on translation are not understood, several models could be proposed. For example, the peptide of the uORF could be synthesized and have the ability to inhibit translation only at high concentrations in the local microenvironment (51)."
24097617,9/11,1.0,0.818,"FIGURE 3 .
3Monitoring circadian rhythms in the Kai protein oscillatory solution using FCS. Diffusion times over a 5-day period obtained with FCS and TAMRA-KaiB-His 6 and 3.5 M KaiB (a), 3.5 M KaiB and 3.5 M KaiC (b), or 1.2 M KaiA, 3.5 M KaiB, and 3.5 M KaiC (the standard mixture) (c). d, oscillations of the diffusion time and KaiC phosphorylation in the standard mixture are shown. Filled and open circles represent diffusion times and KaiC phosphorylation ratios, respectively. FCS analysis of Kai protein mixtures containing TAMRA-KaiB-His 6 was performed every 2 h. A representative example of two or more FCS independent experiments is shown. Each **data** point represents the mean Ϯ S.D. from 10 measurements at the indicated time point.
"
