corpusid,section,subsection,section_pos_in_pct,text
246165803,8/45,4.0,0.178,"The third part corresponds to classification through Machine Learning. Machine learning algorithms have been proven to be the best alternative to usefully process information. Therefore, it is necessary to develop useful models that correctly classify the **data** obtained via the OBU. The last part corresponds to the visualization of the processed data, showing useful information regarding the conditions of the city's streets and avenues. Once both MLAs have been tested and implemented, the algorithms will quantatively compare two streets to determine which road is the most troubled in terms of anomalies."
184487142,12/47,1.0,0.255,"We explore using more **data** to improve the robustness of smoothed classifiers. Specifically, we pursue two ideas: 1) pre-training similar to [17], and 2) semi-supervised learning as in [5]."
236196766,18/47,2.0,0.383,"Bugs. Researchers using GrimoireLab become dependent on it producing **data** correctly. This makes their studies subject to bugs or errors in GrimoireLab or its configuration. Experience shows that it is more likely that a single researcher writing code makes mistakes causing bugs, than a software used in many different scenarios by many different people. GrimoireLab uses unit testing to prevent new bugs and regressions, with relatively high test coverage (Graal: 99%, Perceval: 98%, SortingHat: 93%, GrimoireELK: 82%, Mordred: 63%). But still, if there are bugs in some component, those could cause wrong **data** to entire datasets. Therefore, **data** checking should still be an important part of any research using GrimoireLab. Adaptability. If a study is designed as a function of what can be done with GrimoireLab, or what can be done easily with it, there is a risk of focusing on what the toolset can do, and being limited by it. Researchers should confront the GrimoireLab model, designing new components when needed, or realizing when it is not well suited for a certain kind of study. Evolution and poor documentation. Even when GrimoireLab features extensive documentation, including a tutorial, and specific documentation for modules, it is not always easy to know what it can do, or how to tailor it to specific needs. This, together with the fact that GrimoireLab is for now a moving target, continuously evolving, may make it complex to use in some cases. Its community is already working on improving documentation, and keeping it updated, but still this may be an issue."
196543150,1/17,1.0,0.059,"The most classical measures for functional connectivity are correlation and coherence, which reflects the similarity between signals in the time and frequency domain, respectively. Intuitively speaking, coherence is a correlation of two signals in the frequency domain (15). Other connectivity measures consider the phase of the oscillations in the electrophysiological signals, the so-called measures of synchronization. The phase indicates whether the oscillation is at a specific time point t at a peak, trough, or transitions between these two states (such as for instance, zero crossings). If two signals exhibit the same phases at the same point in time, they are said to oscillate synchronously. Determining the phase of two signals allows calculating the difference in phase, the phase lag, which in turn may inform us about propagation effects, if the one signal exhibits a later phase than the other signal. The phase lag is suggested to reflect signal propagation and can be studied to examine effective connectivity. In addition to bivariate measures that consider pairs of signals, multivariate measures are designed in order to remove shared properties between multiple signals, such as, for example, partial coherence (16). Most measures of effective connectivity are described under the umbrella term Granger causality (17). This concept considers two signals X and Y and examines whether the activity at time point t of signal X can be predicted (statistically) by the activity at the earlier time points t-k of signal Y. Among them, partial directed coherence (18) and directed transfer function (19) are commonly used to study epilepsy. Next to these **data** driven analysis approaches, effective connectivity can also be estimated based on underlying biophysical models with a priori assumptions about the organization of the network as in Dynamic Causal Modeling (DCM) and other neural mass models. DCM in EEG or MEG takes biologically plausibility of causal models into account, and thus yields an informed estimate of connectivity (20)."
55648852,9/40,1.0,0.225,"We have used also the **data** recorded by the INGV permanent network operated by the Osservatorio Etneo (the INGV Etna Observatory; Figure 7). Seismic stations of this network are broadband three-component Nanometrics Trillium seismometers. These sensors have a period of 40 s, a flat frequency response from 0.025 Hz and a sensitivity of 1553 V/M/S. They register with a sample frequency of 100 Hz by a Nanometrics Trident digital system (24 bits). For TOMO-ETNA experiment we used the **data** registered in 71 seismic stations. The dataset is provided in DMX format, which is a simplified type of SUDS format. In this case, careful **data** processing was needed to transform DMX to a SAC format."
246165803,1/45,2.0,0.022,"Main V2I applications found in the literature revolve around: traffic solutions, secure communications for **data** privacy, and **data** processing. Traffic signal algorithms to control flow traffic have been studied [8], where simulations have shown a decrease in waiting time to almost 80% and reductions in travel time of 15%, compared to non-connected vehicle scenarios."
157096864,46/80,1.0,0.575,"Moscow is, no doubt, capable of launching a gray-zone or ambiguous conflict, but Ukraine indicates that it may be unable to control the course of such a war, particularly in the short term. It is impossible to say if Russian leaders will conclude that the attempts at political warfare and irregular warfare in Ukraine were ill-conceived or poorly executed-possibly both. If the purpose was to avoid escalation to a conventional war, then the operation failed. Moscow may conclude that repeating such an operation is too fraught with risk and unpredictability. However, Russia more likely will use the lessons from Ukraine to refine how it goes about political warfare, particularly where use of conventional force is prohibitive. Undoubtedly, the Ukraine case offers a significant amount of **data** and experience for Russia's military and civilian intelligence services: GRU, FSB, and SVR."
245105154,13/25,2.0,0.52,"Surprisingly, at the largest network size (of 2000 end devices) the proposed algorithm managed to achieve a DER above 0.5 and still maintain a 40% superior performance over the rest of the algorithms. This appealing performance of the proposed algorithm in dense network settings is owed to how it performs **data** rate optimization. The algorithm keeps track of the congestion statuses of each SF. And when optimizing the **data** rate for an end device, it uses the congestion statuses to find out which of the computed optimized **data** 6. Discussion"
2765985,2/7,1.0,0.286,"Rio et al explains the structure and organization of the networking code of Linux kernel 2.4.20 [2]. They explain the main **data** structure, the sub-IP layer, the IP layer, and two transport layers: TCP and UDP. This paper contributes our understanding of how the CLNP module can be integrated inside the Linux kernel, just like the IP module integrated in the same Linux kernel."
244631546,4/16,1.0,0.25,"This article uses a model that combines the seq2seq model with the attention mechanism. This model is very good at solving problems such as repetition and incompatibility in the generation of words and sentences. And the quality of abstract generation has been improved [8]. 1) seq2seq model The seq2seq model can be applied to tasks such as part-of-speech tagging, text summarization, translation, etc. The main research of this article is a text Summarization, the correspondence between the input sequence and the output sequence is not obvious. So the model in this article is built by two RNN (recurrent neural networks). An RNN is an encoder, it is responsible for encoding the input sequence X, convert the input sequence
1 2 3 X , , , , n x x x x = < … > into a
fixed-length semantic vector C, this process is a non-linear change. [6] Another RNN is decoder, It is responsible for generating the y-i to be generated at time I, it according to the semantic vector C and the generated information y 1 , y 2 , y 3 , …, y i-1 . Finally generated sequence ( )
1 2 3 C F , , , , n x x x x = … (1) ( ) 1 2 3 1 C, , , , , i i y G y y y y − = … (2)
The end-to-end process of this model combines semantic understanding and text generation. But in the coding stage, regardless of the length of the input sequence, the length of the output semantic vector C is fixed. This leads to **data** loss when generating sequences. Therefore, we introduce an attention mechanism in the seq2seq model to solve the problem [9]."
245105154,7/25,5.0,0.28,The authors used mathematical modelling to derive the fairest **data** rate distribution ratios and set up the ADR to use these ratios to make **data** rate optimization decisions.
245105154,7/25,6.0,0.28,"Kim and Yoo [9] discovered that the native ADR algorithm performed poorly under large LoRa network conditions. They found that the algorithm reduced the network's overall throughput. To mitigate this problem, the authors proposed a contention-aware approach to the ADR. The solution used the gradient projection method to compute optimized **data** rate distributions that optimized throughput for each **data** rate group. This in turn reduced network contention and optimized the overall network throughput. The solution was evaluated using simulation representing the European ISM band with a one per cent duty cycle. The simulation networks consisted of 5 to 10,000 end devices each transmitting 50 to 100 bytes of data. The evaluation was based on throughput and its effectiveness was compared against the traditional ADR algorithm and to a version of the ADR with a balanced number of end devices (NEDs) in each **data** rate group. The proposed solution outperformed the traditional ADR algorithm in terms of overall network throughput, however, the solution performed poorly in terms of end device transmission success rate. Hence, in terms of transmission reliability, the solution still needs to be improved."
252835989,4/53,1.0,0.075,"The complete automation of smart farming is achieved by ISO 7798-2 security specifica tions-heterogeneous swarms are used in cloud middleware to operate drones, autonomous vehicles, etc. Autonomous-vehicle secure connectivity using IoT devices and key management framework is demonstrated by Jha S. et al. [22]. The vehicular network authentication is performed by blockchain based on hash graphs that can perform thousands of transactions per second and a framework designed using batch rekeying and logical key hierarchy (LKH). The 5G cooperative autonomous connectedness and driving is presented by Bagheri H. et al. [23]. This system uses 5G-based extensive authentication protocol (EAP) supporting 3GPP and non-3GPP communication networks, independent access, and mobility management function with session management function. The autonomous communication within the P2P network is demonstrated by Rahmani L. et al. [24]. A distributed hash table for agent lookup is shared by all the communicating agents and uses public-key cryptography for secure P2P communication with end-to-end encryption. An IoT mutual authentication protocol for Things-To-Things (T2T) is presented by Lounis K. et al. [25]. The T2T protocol uses physical unclonable functions (PUFs) with dual-level-challenge response pairs for the IoT authentication. V2X communication-based efficient authentication for protection against DDOS is demonstrated by Ko T. et al. [26]. The V2X system uses a security credential management system (SCMS), which classifies multiple similar messages in different categories for authentication and uses advanced verify-on-demand (AVoD) for signature verification with threat analysis. An improved isolation forest method for autonomous-vehicles-attack detection is presented by X. Duan et al. [27]. The detection of data-tampering attack is performed here using **data** mass and scoring for anomaly detection as a part of intrusion detection. An autonomous vehicle smart-parking system with the fog-blockchain architecture is presented by Shahzad A. et al. [28]. Smart parking helps to recognize the parking location with the help of fog nodes to IoT, the proof-of-concept by lightweight blockchain and a cryptographic module is utilized. Blockchain-based autonomous vehicle platoon management in 5G is demonstrated by Wu B. et al. [29]. This real-time system improves traffic management with public-key cryptography and 5Genabled revocable attribute-based encryption (RABE) with key distribution and revocation. P2P drone communication using blockchain is presented by Kumar M.S. et al. [30]. The drone base communication uses blockchain with GPS coordinates to avoid spoofing attacks and keeps the blacklisted database."
246337567,64/70,1.0,0.914,"Transform bib-
liographic and 
authority **data** "
233705419,18/53,1.0,0.34,"Based on the collected measurement **data** and the formalized expert knowledge, the implemented AI-based algorithm can be used to quantify and intuitively visualize the relationships in the measurement data."
135401293,1/16,1.0,0.062,"The methyl or ethyl esters of fatty acids are commonly termed as ""biodiesel"". The biodiesels made from vegetable oils, because of good property and quality, can be adequately used in diesel engines [1]. Biodiesel has been considered as an ideal alternative for diesel fuel because of its environmental friendly property and it has huge potential to provide comparable engine performance results. Biogas and Natural gases can be the better substitute fuel for gasoline engine and diesel engine engines [2,3]. Many research **data** propose that it is achievable to enhance the compression ratio of biogas fuelled engine when CO2 is present in biogas [4,5]. When bio fuels are used, it releases only fractional amount of carbon in its emission [6], so that biogas can be used for heating purposes, power generation etc. [7,8]. Usage of biogas in engine promote the engine efficiency because of complete combustion in the engine cylinder [9]."
233705419,1/53,2.0,0.019,"Processes 2021, 9, x FOR PEER REVIEW 2 of 13 In this paper, the focus is on the formalization of expert knowledge and its use for test design and integration into different machine learning (ML) algorithms. The formalization of expert knowledge from different domains (e.g., expertise regarding plant mechanical processes and knowledge about thermo-chemical and other physical mechanisms of chemical processes) is particularly challenging and reveals the uniqueness of the presented approach. Due to the lack of data, deep neuronal networks cannot always be trained, and other ML algorithms must be combined to quantify and expand expert knowledge from different domains. Figure 1 shows the continuous learning procedure and the interaction between the different parts of an AI-based hybrid model, i.e., **data** measurement, expert knowledge, and ML algorithms with special metrics for automated evaluation (autoML) [5]. With this procedure, expert knowledge can be continuously quantified, and the understanding of the plant and chemical processes can be expanded. Along with a cloud-based IT solution from Engineering Data Intelligence (EDI Ltd., Pfinztal-Berghausen, Germany) called the ""EDI hive Internet of things (IoT) Framework"" (short EDI hive), the process of capturing expert knowledge and the integration of process engineering fundamentals, AI-based modeling, and the subsequent application of the AIbased hybrid model in power plant operation can be achieved. In this paper, the advantages of AI-based hybrid models in industrial applications are discussed, the experimental results are presented together with the modeling results, and the continuous software-based support of this process through EDI hive is demonstrated."
249258070,43/119,1.0,0.361,"Law enforcement executives have noted the impact of the pandemic on police activities. Based on survey **data** collected from 989 US and Canadian executive officers who are members of the IACP, Lum et al. (2020a) noted several reported changes in police operations during the initial months of the pandemic. By March 23, 2020, 43% of responding agencies stopped or significantly changed their responses to CFS, 57% reported a decline in CFS, 61% implemented policies to reduce proactive stops, and 73% limited community policing activities. As of May 10, 2020, a second survey wave indicated that 53% of the responding agencies continued to have policies that limited proactivity, and 64% were still limiting community-oriented policing activities-both slight decreases from wave 1 (Lum, Maupin, & Stoltz, 2020b)."
239039030,6/23,1.0,0.261,"The proposed framework is working on the edge computing architecture consisting of three entities: the mobile edge devices, remote edge server, and wireless AP. In mobile edge devices, the image **data** are captured using a camera module attached to the edge device. Subsequently, it is resized and normalized to fit the predefined input shape of the object detection DNN model. Then, the DNN inference, which can be executed using two methods, is performed to detect the location and classification of the objects included in the image. First, the edge devices are capable of offloading the DNN inference tasks to the edge server, which is called DNN offloading. Second, edge devices are capable of processing the DNN inference tasks under the assumption that the edge devices are equipped with a lightweight GPU hardware."
246337567,17/70,1.0,0.243,"NAISC-L **data** is stored in a relational database (RDB) and is uplifted to RDF using R2RML, a W3C Recommendation used to express mappings from RDBs to RDF (Das et al. 2012). NAISC-L's Knowledge Organisation, detailed in Sect. 4.4.1, consists of three named graphs-an interlink graph, a provenance graph and a relationship graph. The **data** for each graph are uplifted to RDF using a separate R2RML mapping. These mappings were created using the JUMA mapping tool (Crotti et al. 2018). The graphs can be viewed and downloaded in different RDF serialisation formats. The graphs can also be explored via interactive visualisations generated using GoJS. 16 The interlinking framework should facilitate the creaƟon of idenƟty and relaƟonship links."
249538382,11/22,5.0,0.5,"In this setting, we conduct multiple **data** generation runs in the SAPs R/3 on HANA ERP system together with ERPsim R11.2 with a group of 5 research participants. We let the group play the game twice, obtaining a run of exclusively normal operation (normal 1) as well as a run that has fraudulent activities incorporated next to normal business processes (fraud 1). To obtain differing company characteristics such as varying business strategies and user behavior, we additionally select a second group of participants to generate data. Our second group of participants generate one run of normal operation (normal 2) and two individual runs containing different fraud cases (fraud 2, 3), resulting in 3 datasets, each simulating one financial year."
246165803,10/45,1.0,0.222,"The RSU was built using a raspberry Pi, with the server's software built-in with Python. Before the **data** were processed, they were saved in CSV format, with the latitude and longitude of each packet and a timestamp for future reference. "
27068907,9/25,2.0,0.36,"In a single reception and transmission, the **data** frame is only 8 bytes. See Table 3 for the format of the **data** frame. Specifically, the first two bytes are respectively the **data** head and the command code, and the last byte is the end-of-string identifier 0xaa. As for the sent **data** frame, the meaning of the first two bytes remain the same, while the third byte is different from that of the received **data** frame.    Each reading and writing via SPI contains 16 bits: 1 bit for the select bit, 7 bits for the address and 8 bits for the data. The R/W select bit is used to identify the reading and writing operations. 1 stands for reading, and 0 stands for writing."
249538382,11/22,1.0,0.5,"Using our proposed **data** generation process and the collected frauds, we conduct multiple runs of the ERPsim game to generate ERP system data, with each run generating **data** of one fiscal year of operation. Runs are played by five research participants with an information systems background. Participants are instructed on the business process specifics of the company modeled within ERPsim and adopt the roles described in Section 2.2."
229483030,9/10,1.0,0.9,"Pilot projects provide a means to test and disseminate future solutions, but an understanding of places as something more than where performance **data** can be extracted is essential [22]. Analysing the stories that are told about Lø can help us to understand what kind of support is needed in the early stages of a project. This case highlights the importance of the early establishment of forums for engagement and information exchange where new solutions appear realistic and relevant for the citizens and the local context. The most important goal of such forums would be to synchronize the various stories told about the future zero emission neighbourhood. At Lø, the ZEN centre could have worked much more actively to inscribe itself into the site's ongoing story. In addition, the future occupants should have been included as actors in the pilot story -from early on -instead as passive recipients. It will always be possible to tell different stories about a specific building or neighbourhood development. But if two central stories are allowed to drift too far apart, one of them will have an unhappy ending."
225958729,9/13,1.0,0.692,"In the cloud computing environment, once the emergence of computer network problems happen, users will be directly affected . To avoid user **data** theft, damage and other situations, it is necessary to strengthen the user awareness of prevention optimization. Through training, publicity and other forms of education can gradually enhance the user's computer security awareness. By raising the awareness of precaution, it can ensure the correctness of operation, reduce the occurrence of all kinds of security problems comprehensively, and maintain the stable operation of the computer."
549001,2/36,2.0,0.056,"At the end of the computation, machines collectively output the solution. The **data** output by each machine has to fit in its local memory. Hence again, each machine can output at most S words."
216374957,4/27,1.0,0.148,Key parameters of tunnel cross passages can be determined in 4 steps: collect basic **data** on the tunnel; preliminarily determine design parameters of cross passages; evaluate safety risks of tunnel evacuation; and analyze risk evaluation results. The flowchart is given in Fig. 1.
236196766,7/47,3.0,0.149,"Contributors growth (shown as illustration in Fig. 12 6 ): total number of contributors, active contributors over time, contributors growth by repository, difference with average of active contributors over time. This panel is offered for most of the **data** sources (Git, GitHub issues, GitHub pull requests, Gerrit, Bugzilla, Jira, mailing lists, etc), and in each case ""contributor"" is defined accordingly to the actions in that kind of repository (for Git, it is commit authors, for Bugzilla it is issue reporters, for GitHub pull requests is the pull requester, etc.). Bugzilla timing 7 : median and 80% percentile of open time, evolution of the status of issues over time, issues by resolution and issues by severity, evolution of the number of issue submitters over time, table with main submitters, table with latest issues, etc. Similar panels are provided for other issue tracking systems and code review systems. Gerrit efficiency 8 : review efficiency index (number of closed divided by open changesets), average and median time to merge, over time. Similar panels are provided for other code review systems. Jenkins jobs 9 : total number of builds, jobs, active nodes; proportion of build results; evolution of jobs over time: table with builds, durations, success status per job."
2423505,14/23,1.0,0.609,"• We then utilize the information that these subspaces convey on the labeled X, and learn a discriminative classifier to predict the labels ofX. Furthermore, we illustrate the capability of our method for handling multiple source and target domains, and in accommodating labeled **data** in the target, if any."
85554746,1/19,2.0,0.053,(i) to highlight the need for an integrated RI to provide GHG and related environmental **data** with enhanced coverage across Africa;
248858280,24/24,2.0,1.0,"Theta range for **data** collection 
1.40 to 27.48˚. "
246337567,18/70,1.0,0.257,"The NAISC-L Tool consists of an approach to knowledge organisation, a provenance **data** model and a GUI, all of which are detailed below."
236196766,25/47,5.0,0.532,"GrimoireLab is managed as an open free, open source software project, with a public roadmap, and all contributions managed through pull requests in GitHub. The project documents how to contribute to it, and in fact some important contributions (such as partial support for some **data** sources) have been received by the core team of developers. Researchers and developers of any kind are welcome to propose their patches fixing errors or providing new features."
236196766,13/47,6.0,0.277,"Dataset about all the projects hosted by the Apache Foundation Research objective: To produce a dataset that may help to better understand software development processes used in Apache projects. Example of RQ: Which ones are the different patterns of joining and leaving Apache projects? Method: Obtain the description of all the Apache projects, maintained by the Apache Foundation. Since this description includes links to all **data** sources (and repositories) used by those projects, produce a comprehensive list of all repositories that should be visited to maintain the dataset. Then, do a first retrieval of **data** from all of them, update it by frequent periodic visits, and dump it in a file that can be easily shared with researchers. Apache projects use, in different projects, Git repositories, GitHub projects for issues and pull requests, Bugzilla for issues, and change requests, mailing lists, and some other kinds of **data** sources, thus all of them need to be mined."
12790199,10/21,1.0,0.476,"The belief context consists of interaction processes, their interaction histories, and associated expectation **data** (discussed further at the end of this section), organized into object schemas. Each object schema's contents represent a set of beliefs that is probably about a real physical object. For instance, a visual tracker and its history **data** manages and contains a set of beliefs that include the location, color, and shape of an object. Similarly, an inactive action process for performing a grasp is associated with an expected success likelihood, which constitutes a belief about the graspability of the object."
12790199,12/21,1.0,0.571,"robot's fingers frequently, leading to a low success expectation for future lifting of heavy objects (sometimes we handpick the instances to be stored by the system, to prevent persistent sensorimotor failures from skewing success expectations). These statistics in turn affect the planning system's decision-making, and allow attributes to be directly linked to the affordances of each object, rather than merely being static **data** used for labeling purposes. Object schemas provide a discrete organization scheme for these statistics, which are then used by the planning system."
238719786,1/14,1.0,0.071,"The universal serial bus (USB) interface is used as a standard type of interface in many different kinds of devices for the transmission of data. The **data** transfer rate, low power and ease to use are the key features that made USB as an industry standard **data** transmission interface. Hot plugging can be achieved automatically in USB interface. Without shutting down the system, USB can connect the computer with electronic devices. A RS232 dependent system can be easily portable to USB interface by using embedded RS232 to USB converter. To bridge the difference in **data** rates among the 2 interfaces first-in first-out (FIFO) logic is used. The study of USB protocol with an FPGA development board is important. The USB standard interface broadly has 2 units, Parallel interface engine (PIE) and USB transceiver macro cell interface (UTMI). PIE is accountable for packet extraction or construction and also responsible for the communication with the peripherals. UTMI is connected to USB cables and are used for transmission of serial **data** and for synchronization of time frames. The serial interface engine (SIE) has two sub-blocks, Endpoint Logic sub-block and SIE control sub-block. The endpoint logic block has, FIFO, FIFO logic and endpoint number recognition. The SIE block has sequencing logic for USB packets and transactions managing, logic of address recognition and USB product identification logic (PID). SIE blocks lies in between the processing unit of computer and UTMI. It receives the **data** from the computer processor and transmits to the UTMI. The UTMI unit does clock synchronization, clock recovery, bit stuffing, **data** serialization and deserialization. UTMI uses differential signals to transmit **data** from one USB to other USB compactable device."
249258070,1/119,1.0,0.008,"The current inquiry adds to the body of knowledge in this area by exploring potential changes to both reactive and proactive officer activities brought on by the pandemic using CFS **data** from Houston, Texas collected from January 1, 2018 through December 31, 2020. This study is informed by routine activity theory and perspectives on proactive policing. Trends are examined for seven different call types: violent crime, property offenses, disorder incidents, suspicious incidents, traffic-related activities, service-related activities, and non-crime events. In doing so, observed trends can be compared to the other large jurisdictions to further our understanding of how the pandemic has impacted demands for police services (e.g., Ashby, 2020). We also examine trends in officer proactivity through officer-initiated activities identified in the CFS **data** performed by three units: patrol, specialized crime investigation units, and the department's specialized response unit. This provides a unique look into how COVID-19 may have influenced officer-initiated activities."
248392338,7/27,3.0,0.259,"Example of pre-processing. For illustration purposes, we convey an example on clustering of the ""not yes"" option text feature. During the **data** collection, the text that indicates an alternative to accepting consent was collected as a separate text feature regardless of whether the text appeared on a button or as link."
238019744,2/8,1.0,0.25,"Comparing the optimization results in Table 1 with those in Fig. 4, we find that the optimal sleep parameters obtained by the improved FA are consistent with the global optimal points observed in Fig. 4. Therefore, we can verify that for the cloud computing system considered in this paper, the optimal results obtained by the improved FA are the global optimal values. 7. Conclusion. In this paper, we evaluated and optimized the energy-saving mechanism considering the correlation in cloud traffic. We considered the correlated arrival of cloud **data** requests affected by the random cloud environment to follow a Markovian Arrival Process (MAP), and established a MAP/M/N /N +K queue with a synchronous multi-vacation accordingly to analyze the system performance. Based on the system analysis in the steady state, two performance measures, namely, the energy saving rate of the system and the average latency of tasks with the energysaving mechanism were derived. For the correlated traffic in a random cloud environment, numerical experiments were carried out to illustrate the change trends for the average latency for tasks and the energy saving rate of the system. A cost function taking sleep parameters as an argument was constructed to balance different performance measures. Furthermore, we designed an improved FA to optimize the energy-saving mechanism. Optimization results show that an appropriate increase in the VM-number deployed in a PM will minimize the system cost."
249258070,83/119,2.0,0.697,"Additionally, Maskály et al. (2021) collected survey **data** from police executives in 27 countries around the world to assess the effects of COVID-19 on police organizations and activities. Their findings indicated that, by summer 2020, responding organizations experienced at least some changes to problem-solving or community policing activities (83%), patrol strategies (78.3%), traffic stops (68.2%), officer-initiated activities (60.9%), special operations teams' activities (54.1%), handling CFS (43.4%), and use of tactical teams (34.8%). Collectively, these results demonstrate that routine police activities have been impacted by the COVID-19 pandemic. Such changes have also led to empirical investigations of how police activities have changed since the start of the pandemic."
55648852,20/40,1.0,0.5,"The first step was the unification of the **data** formats, because all the seismic **data** are recorded in a dif- ferent formats depending on the station features (shortperiod, broadband, OBS, etc.). This procedure is not as easy as it may seem, since it is a very sensitive procedure. In the following paragraphs the different original formats and their conversion are detailed. Our preferred format to work with is .mat (matlab) so that we can process the **data** in a less time-consuming way."
54551628,15/17,1.0,0.882,"Krakauer and colleagues bolstered their experimental fi ndings by comparing them with a statistical model of movements of the arm and wrist. The model uses a Bayesian approach, where previous experience and new **data** are combined to form a new parameter estimate. A key aspect of this approach is that greater uncertainty about the parameter leads to faster learning. Crucially, in their model, the investigators assumed that the majority of movements with the arm also include moving the wrist, but not vice versa. This led to a situation where the uncertainty in the parameter estimate-the imposed rotationdepended not only on the current limb context but also on the history of training in previous limb contexts. The model was able to reproduce most of the effects they saw in the experiments, such as the fi nding that learning would transfer from arm to wrist, but not vice versa, and blocking of generalization."
248392338,1/27,5.0,0.037,"We discuss why attempts at automated dark patterns detection such as ours are still insufficient. While our attempt exposes many limitations to the automated detection of dark patterns, it also offers valuable lessons on how we can make progress. Towards this goal, we have made our code, prediction models and **data** available for anyone to build upon our efforts. We argue that the automatic detection of dark patterns requires not only machine learning, but also refinement of the concept of dark patterns and consequently improvements in regulatory initiatives."
244631546,4/16,2.0,0.25,"First step, define an information element in the output sequence of the decoder as ""Query"", the sequence information in the encoder input sequence as a    ""key"". The ""value"" usually represents the sequence information with the same key (it is the semantic code corresponding to each word in the input sentence). That is to say, the input sequence is composed of ""key-value"" **data** pairs. The second step is to calculate the attention weight coefficient. First calculate the similarity of key and value. Then normalize the calculated similarity. The final result is the normalized coefficient, which is the weight coefficient i a ."
24456035,3/42,1.0,0.071,"Averaging methods determine baselines by averaging the consumption on past days that are similar (ex: in temperature or workday) to the event day. There are many variants such as weighted averaging and using an adjustment factor to account for variations between the event day and prior similar days. A detailed comparison of different averaging methods in offered in [8] [9] [10]. While averaging methods are attractive because of their simplicity, they suffer from estimation biases that can be substantial [10] [11]. Also, these methods require significant **data** access, especially for residential DR programs [12]."
59624,12/19,2.0,0.632,"Note that the goal in these arrays is not to proceed to a deep analysis of each of the mentioned points; in particular, the aim is not to consider the causes of the causes but to synthesize the main **data** in order to obtain a system analysis."
14392421,11/15,1.0,0.733,"For hard partitions, nodes in small communities are simply partitioned into their ""closest"" detected cluster, which will certainly result in a loss of accuracy for the final results. Credal partitions make cautious decisions by clustering nodes which we are uncertain into imprecise communities. The introduced imprecise clusters can avoid the risk to group a node into a specific class without strong belief. In other words, a **data** pair can be clustered into the same specific group only when we are quite confident and thus the misclassification rate will be reduced. "
236196766,4/47,9.0,0.085,"Full-size  DOI: 10.7717/peerj-cs.601/ fig-6 writers, making it possible to live-stream **data** or serialize it to database management systems. See an overview of the structure of Arthur in Fig. 7."
49293274,1/14,1.0,0.071,"In online (digital) advertising, ""third-party"" **data** vendors provide streams of anonymized unique user identifiers (UUID) along with their alleged attributes for use in deciding which users to buy advertisements for."
146120626,1/8,1.0,0.125,"The consequences of using the current h values for the historic ones at the time of a paper's publication when calculating h α are, in fact, poorly understood and closely related to the time dependence of h for individual scientists. In the present work, we show that historical h values can be readily calculated using retrievable **data** from Web of Science and we study the time dependence of h for a large number of condensed matter physicists. We show that the average of h over a larger population does indeed show a roughly linear time dependence, but this does not hold on the level of individual scientists. Given the relative ease of calculating historical h values, the definition of h α could thus be modified such that the α-author is determined at the time of a paper's publication. However, a more severe practical problem with h α is that it is extremely difficult to calculate due to (co-)author name disambiguation. arXiv:1905.01943v1 [cs.DL] 6 May 2019"
119335883,1/26,1.0,0.038,"Irregularly shaped districts have long been a hallmark of gerrymandering in American democracy. Unfortunately, determining which shapes are justifiable and appropriate is surprisingly nuanced (see, for example, [3]). Furthermore, the fine-grained demographic **data** available to modern mapmakers enables them to achieve partisan aims even when constrained to reasonable shapes. There is still a need for robust tools capable of measuring how fair or unfair a redistricting plan is in terms of its partisan effects."
246165803,11/45,1.0,0.244,"We carried out concurrent programming to ensure a better data-collection rate, and a buffer was implemented to obtain a significant amount of **data** while handovers or a wireless disconnection occurred."
134689280,4/20,1.0,0.2,"More elaborate use of symbology may exist to distinguish kinds of lines, but predominantly the occurrence and shape of archaeological traces of spatial transformations are visually represented by lines. Thus, the end user or interpretive analyst would likely encounter archaeological evidence of built space as lines on maps when acquiring spatial data. This confronts us with a twofold heuristic challenge: First, how much do we actually know about the empirical (physical) reality these lines convey as archaeological evidence? Second, how do we get to the entities shaped by linked-up boundaries on the human scale of occupiable spatial subdivisions? This will highlight limitations to the usability of information contained in archaeological spatial **data** which are not necessarily new, but are seldomly made explicit. The first consideration regards the physical characteristics and condition behind the classification that is implied by any line mapped as archaeological evidence. We can commonsensically acknowledge the heterogeneity of any construction in both the technique and materials used (e.g. bricks and mortar). Even cyclopean masonry (e.g. Mycenaean and Inca architecture) does not render a constant surface. Yet, a line suggests that the physical characteristics along its course remain the same. Especially when architecture is concerned, it invokes the impression of the regular and constant vertical faces of modern construction we are used to, obscuring any specification of the physical characteristics that may afford human beings a different relationship with that spatial distinction. Lines also suggest a parity of physical conditions that applies along all full lengths. The same visual style of line can be used from archaeological feature to archaeological feature, whereas we know that preservation is rarely equal throughout a site. Beyond environmental forces and historical events acting on spatial constructions, the original characteristics of building and engineering may have influenced how spatial constructions appear as an archaeological trace. On top of this ambiguity, which is by and large intrinsic to archaeological evidence, very often the same style line can be used for multiple conditions and situations within a single plan."
