corpusid,section,subsection,section_pos_in_pct,text
119634392,1/9,3.0,0.111,"In [18], Kazuo obtains a unique global solution to equation (1.2) in dimension three provided the initial **data** is in the Sobolev space H m,2 (R 3 ), with m > max{5/2, 1 + 2γ 1 }, provided γ 1 and γ 2 satisfy the inequality 2γ 1 + γ 2 ≥ 5 and that
(1.3) ∞ 1 ds sg 2 1 (s)g 2 (s) = ∞.
The goal of this paper is to obtain a much wider array of existence results, specifically existence results for initial **data** with low regularity and for initial **data** outside the L 2 setting. We will also, when applicable, use the energy bound from [18] to extend these local solutions to global solutions. Our plan is to follow the general contraction-mapping based procedure outlined by Kato and Ponce in [7] for the Navier-Stokes equation, with two key modification."
238834501,11/19,2.0,0.579,"Evaluation of the regression methods with respect to 2m air temperatures. Our methods are generalisations of two types of estimates found in the literature: (1) averages over a number of 'similar' days, and (2) smoothed observations from the day of the eclipse with interpolated values for t • 1,2 . Approach (1) can formally be seen as a regression with selected days d ∈ d • serving as predictors and equal regression weights which sum to 1. Dropping the restrictions on the weights and allowing for an intercept generalises the approach, and any regression method with subset selection replaces the task of choosing 'similar' days with an objective procedure. Including an intercept can be interpreted as allowing for slowly-varying (synoptic) background conditions. Since we need to judge the similarity of days without considering t • , this regression is trained on t • even though we are interested in t • , for which the model is simply evaluated. Approach (2) can equally be cast as a regression, with t ∈ t • as targets and t ∈ t • as predictors, trained on examples d ∈ d • . This procedure is equivalent to a smoothing along the time axis with the kernel's weights fit by regression instead of having been determined a priori. We will call the two approaches 'average' and 'smoothing' type regressions, respectively. In both cases we can make use of the additional information we have from years of monitoring **data** at the stations at which we observe the eclipse; we use approximately 4 years of **data** preceding the eclipse, since for this time period, most CEAZAMet stations in the eclipse's umbra have been collecting **data** at a 5 min sampling rate."
119080499,14/30,1.0,0.467,"The localized nature of the vacancy state in LaH x is consistent with the temperature dependence of the d.c. resistivity **data** at room temperatures, which has a temperature depedence consistent with variable range hopping [11]. Localized states are a prerequisite for variable range hopping. In the next section we will discuss the electronic band width of the vacancy states."
236766189,1/65,1.0,0.015,"The lack of adequate seismic damage **data** from past earthquakes inhibits the sufficiency of the implementation of a pure empirical approach for the assessment of the seismic vulnerability of RC buildings. Hence, a wide range of analytical methodologies have been proposed during the last decades for the determination of fragility curves towards the assessment of the seismic vulnerability of existing RC buildings. Singhal and Kiremidjian (1996) performed nonlinear dynamic analyses of RC frame buildings subjected to artificial ground motion records to propose analytical fragility curves based on the Park-Ang global damage indices (1985). The application of a similar methodology was presented by Masi (2003) for the determination of fragility curves of post-1970 RC buildings designed only for vertical loads, including two additional RC building configurations: RC buildings with masonry infills and Pilotis frames. Zeris et al. (2002Zeris et al. ( , 2006 highlighted the importance of conducting nonlinear dynamic analysis for an accurate estimation of the local inelastic deformation demand of RC frame buildings, designed before the adoption of the modern seismic code provisions. The use of a predetermined, finite number of natural or artificial ground motion records for the derivation of the aforementioned fragility curves leads to a discrete representation of the seismic vulnerability of RC buildings. Nevertheless, the increase of the accuracy of this representation necessitates the use of a large set of ground motion records for the conduction of nonlinear dynamic analysis, which can lead to high computational cost."
207778550,3/48,3.0,0.062,"Before undertaking a nuclear **data** evaluation, it is of utmost importance that values, uncertainties and correlations are adjusted and corrected where possible and warranted. The identification of outliers is an essential part of such a procedure. For a single quantity, outliers are usually defined by considering a standard score which is a relative difference between y i andμ. The ratio r i = (y i −μ)/ (u 2 i + var(μ)), see for example Ref. [18] and similar definitions [19][20][21], is easy to use. A score beyond this definition for an outlier must be documented if values are discarded. Only when **data** are still inconsistent after rejecting such outlier **data** points does it make sense to search for hidden or unrecognized uncertainties."
201251303,1/10,2.0,0.1,"Probit models with spatial dependencies were first studied by McMillen (1992), and he proposed an EM algorithm to produce consistent maximum likelihood estimates for the model. In SAR probit model, the spatial dependence structure adds complexity to the estimation of parameters. The main assumption of the model is that the distribution of errors is known and is often assumed to be normal. Parameter estimation using a full maximum likelihood method is problematic because the likelihood function involves n integrals, where n is the sample size. To avoid the direct calculation of ndimensional integration, several estimators have been proposed that can produce consistent estimates when **data** are spatially autocorrelated and heteroscedastic (e.g., Beron Pinkse and Slade (1998) proposed estimators for the parameter of SAR probit model who becomes infeasible for large samples because they require the inversion of × matrices. LeSage (2000) used Bayesian estimates through the Markov Chain Monte Carlo and Gibbs sampling, which sampled sequentially from the complete conditional distribution for all parameters. Klier and McMillen (2008) have proposed a linearized version of the GMM estimator that avoids the infeasible problem of inverting × matrices when employing large samples and show that standard GMM reduces to a nonlinear two-stage least squares problem."
6811986,15/20,1.0,0.75,"Corollary 29. If C is restricted to range over sets of linear TGDs, then NQI(Q, C, S, V) has **data** complexity in PTime and combined complexity in ExpTime."
246165803,23/45,1.0,0.511,"Both algorithms were trained, with highly acceptable results. Both algorithms had over 90% accuracy during training, with the KNN having 95.55% accuracy and the ANN scoring 96.79% over the training data. Figures 10 and 11 show the confusion matrices generated with the test data. While the KNN algorithm did have minor errors in classifying non-anomalous **data** and curves, the ANN had trouble classifying only curves. Thus, the number 0 represents healthy data; number 1 represents possible potholes, number 2 speed bumps, and number 3 harsh curves.  Lastly, both algorithms were given 85% of the whole dataset to train and 15% to test. These tests consisted of accuracy for training, and F1-Score for test data, as well as a confusion Matrix, to determine the specific classifications in which they did not perform well enough."
207778550,27/48,6.0,0.562,"The most significant quantity in all these criticality experiments is the mass of the assembled fissile material in the benchmark assembly when it is close to the criticality point (critical mass). Measured physical parameters (other than nuclear data) that influence determination of the critical mass are the geometry of the fissile material, its isotopic composition and density, the geometry and material composition of the support structure, and characteristics of the surrounding environment. The neutron leakage from cylinders with various geometries is rather sensitive to the energy-angular distribution of neutrons scattered in the benchmark fissile material and less sensitive for geometrically similar spheres. Uncertainties of the physical parameters (e.g., dimensions) for manufactured cylinders of fissile material are much smaller than those for comparable spheres. Criticality measurements are very sensitive to fissile material geometries. Errors in determining benchmark physical parameters, underestimation of their uncertainties, failure to apply required corrections, and deficiencies or simplifications in the models used in simulations can affect the ∆k eff comparisons significantly. The excessive impact of these benchmarks on **data** validation and/or **data** adjustment could be mitigated by considering USU."
207778550,7/48,1.0,0.146,"A specific concern that emerged a while ago (for Neutron Standards this issue was raised at CSWEG in 1991) relates to the topic of unrealistically low evaluated uncertainties. Strong reduction of uncertainties was observed for R-matrix model fits, especially for cross-section **data** fitted with small numbers of parameters (uncertainties as small as 0.02% were observed for 6 Li(n,t) in the 1/v energy range). Expert assessment based on assumed normal probability population statistics (the so called ""2/3 rule"") was used to increase uncertainties. This issue was addressed explicitly in papers by Gai [66,67] and by Badikov and Gai [68]. Of particular concern is the impact of this phenomenon on the standards evaluations [50][51][52][53]. Pronyaev [69] has explored the matter of too-low uncertainties that appears to arise when model fitting is used in evaluating **data** rather than basing evaluations solely on experimental data. The concern for too-low uncertainties has also been raised in several papers presented at four workshops during the past decade that were devoted to nuclear **data** covariances [70][71][72][73], as well as being discussed in numerous additional reports, theses, conference proceedings, and published papers. While it remains an open area of research, an emerging consensus view in the nuclear **data** community is that this effect is primarily related to deficiencies in the input **data** rather than to evaluation methods, provided that evaluators incorporate the available capabilities provided by these methods properly. This phenomenon can be attributed to under-estimation of experimental **data** uncertainties (for various reasons) and, in many instances, also to inadequate consideration of uncertainty **data** correlations [74,75]."
246863515,3/44,3.0,0.068,"Assumption 3 (Data Combination). For any a ∈ {0, 1},
(S (a) , U, X) ⊥ G,(5)
and almost surely,
p (U, X | A = a, G = E) p (U, X | A = a, G = O) < ∞.(6)
Equation (5) in Assumption 3 means that the experimental **data** has external validity, in that the distribution of (S (a) , U, X) in the experimental **data** is the same as that in the observational **data** (i.e., the population of interest). Similar assumptions also appear in previous literature that attempt to combine different samples [e.g., Athey et al., 2020, 2019, Kallus and Mao, 2020. Equation (6) means that the conditional distributions of (U, X) | A on the experimental and observational **data** have enough overlap, which is also a common assumption in missing **data** literature [Tsiatis, 2007]. Assumption 3 ensures that the two samples have enough commonality, so it is meaningful to combine them."
117119864,51/83,2.0,0.614,"
Fermi surface map for T = 120K >> TK = 20K of CeRu2Si2 compared to ARPES map of LaRu2Si2, showing same size of large hole surface contour for both compounds. Absence of reduced hole surface size due to Ce 4f electron inclusion, as predicted by LDA and observed at very low T in dHvA experiments, is evidence of Ce 4f electron exclusion from Fermi surface at T >> TK, as proposed in Refs.[77,78].[from Ref. 18]. 5. Summary of below (102 eV) and above (108 eV and 112 eV) resonance ARPES **data** in panels (a)-(c) for heavy Fermion material URu2Si2, showing confinement of 5f weight (panel (b)) to interior of Ru d-band hole pocket (panel (c)), as in simple 2-band ansatz for the Anderson lattice model where a Kondo-renormalized f-state at εf′ hybridizes to the d-band, as shown in panels (d) and (e). [from Ref. 18] 6. Bulk sensitive PES spectra taken at photon energy 500 eV, showing V 3d valence band in all three phases of MI transition material (V0.982Cr0.018)2O3. Paramagnetic metal (PM) phase weight near EF could be quasi-particle weight transferred from Hubbard peaks of the antiferromagnetic insulating (AFI) or paramagnetic insulating (PI) phases, as in the dynamic mean field theory [91, 106] of the MI transition. [unpublished **data** from collaboration of Ref. 102]. 7. (a) schematic band structure of quasi-1-d metal Li0.9Mo6O17; (b) ARPES spectra showing all four bands A -D; (c) overlaid plot of ARPES spectra for comparison of band C lineshape to spectral theory [Ref. 126] of Tomonaga-Luttinger model in panel (d), showing lack of Fermi liquid quasi-particle due to Luttinger-liquid-like electron fractionalization, presently the only such ARPES example. [from Refs. 135 and 150].
"
207778550,21/48,8.0,0.438,"From the **data** in Table III we estimateσ 2 δ ≈ 0.0035 2 (0.6%) andσ 2 δ ≈ 0.0069 2 (1.2%) for the USU contribution at 9 MeV and 10 MeV, respectively. These values are only in the first approximation consistent with those derived from a Maximum Likelihood Estimate (MLE) approach, being the agreement better for the 9 MeV group. Note that both the MLE approach, e.g., see Eq. (31) in Appendix VI B and Eqs. (19) and (20) are founded on the basic assumption that the USU contribution for each **data** set is sampled independently from a distribution with the same variance."
207778550,14/48,3.0,0.292,"It may be surmised from the preceding discussion that uncovering the existence of USU, and developing procedures by which these uncertainties can be taken into consideration, requires evaluators to examine features of the **data** points themselves, including both their mean values and assigned uncertainties, and not simply to accept the author-provided mean values and uncertainties as a matter of faith. Failure to consider the possible existence of USU, if the contributions are significant, will result in the very deficiencies that manifest themselves in the aforementioned clues."
246493125,3/5,10.0,0.6,"Scale-dependency of potential cloud effect of forest. To investigate how the potential cloud effect varies with spatial scale, we reprocessed the MODIS cloud cover and GFC **data** into different spatial resolutions to emulate the scale change (using ""mean"" for cloud cover and ""major"" method for forest cover). Specifically, the 0.05°cloud and GFC **data** used in the main analysis were aggregated to coarser resolutions (0.1°, 0.25°, 0.5°, and 1°) and ΔCloud was re-estimated with the window searching strategy of slightly different configurations to accommodate the resolution change ( Supplementary Fig. 12). The specific parameters of the window searching strategy under different resolutions are provided in Supplementary Table 2, including raw **data** resolution, window size, window distance, and display resolution. For a given resolution, ΔCloud was estimated with two-parameter combinations to ensure the robustness of the results.
"
249258070,51/119,2.0,0.429,"Collectively, there were ten categories of police reactive and proactive activities coded from the data, and these categories make up the dependent variables for the current study. Police reactivity to CFS were coded into seven different categories using an approach consistent with previous research utilizing CFS **data** (see Wu & Lum, 2017). Violent crimes included CFS involving reported shootings, robbery, and several types of assaults. Property offenses was a category comprised of burglary, theft, and forgery type offenses. Disorder incidents consisted of an array of disturbances, including general, family, and noise CFS. Suspicious incidents included calls where an alarm was sounded (e.g., vehicle alarm set off) and reports involving a suspicious person or vehicle. The trafficrelated activities category comprised CFS for traffic accidents, driving while intoxicated (DWI), and other traffic-related issues (i.e., road rage). Service-related activities included calls to assist first-responders, including other officers, fire fighters, or emergency medical services. Lastly, the non-crime events category consisted primarily of assisting specialized units with transporting individuals and responding to silent 911 calls."
233705419,26/53,1.0,0.491,"With the EDI hive IoT framework, an efficient test design and evaluation of the **data** guaranteed that all influencing parameters and the interactions between them were presented and evaluated. In this case, the AI-based hybrid model was used to examine the reduction potential of oscillating the coal mass flow to reduce NOx emissions. The campaign consisted of a screening trial, where the **data** were used to identify relevant influencing parameters. Based on these results, a second trial was initiated to further investigate the optimal test settings and the reproducibility of the test setup. The formalized expert knowledge, measurement data, and the decisions for all iterations were captured sustainably through the AI-based hybrid model procedure, which is supported by the EDI hive. With the statistical planning of the trial and the use of statistical analysis algorithms, it was possible to identify significant influences, such as the best oscillation frequency. In this case, it was found to be 1.8 Hz for coal oscillation to reduce the NOx concentration to 380 mg/Nm³."
119479526,24/29,1.0,0.828,"Figure 11 :
11The model prediction, uncertainty intervals, true model and synthetic **data** points are plotted versus x for (a) kombine and (b) MultiNest, respectively.
"
251719245,5/21,1.0,0.238,"Rank-based construction guarantees that each vertex is reachable from at least vertices in the graph. As reflected in Table 2, no singletons were created even for the graph with the least number of edges. With this construction, even with 621 edges, we can already get relationships involving all genes in the **data** set. In contrast with the graph obtained by value-based with = 0.90 with 1, 177 edges,  we can only relate about 63% of the genes in the **data** set. However, this construction also allows edges with weak correlation to be part of the network. We show the comparison of the total number of edges between all the graphs obtained by value-based and rank-based construction. In Figure 6, we see that the total number of edges as we increase is far below the total number of edges for the value-based construction. The highest number of edges is with parameter = 10 which is approximately 17% of the total number of edges of the graph with = 0.70. In Figures 7 and 8, we show the two graphs obtained by rankbased construction with parameters = 2 and = 10, respectively. We visualized both graphs using the Fruchterman-Reingold algorithm to compute for the position of the nodes and used the biological classification to color the set of nodes. With = 2, the resulting graph consists of all the 384 genes in the original **data** set. The genes belonging to groups are not visually separated as compared to the graph obtained by = 10. Even though the graph uses way less number of edges as compared to the graph obtained through valuebased with = 0.70. The visual closeness of the nodes belonging to the same functional group is present. The temporal relationship genes that are present in the original NMDS visualization are also reflected. Visually, we can see the proximity of genes belonging to the same functional groups for both value-based and rank-based construction with = 0.70 and = 10, respectively. According to Ruan et al., [11], the comparison of the rank-based and the value-based construction has not been rigorously examined in the literature. In the following section, we will test whether which of the following graphs can be used to predict functional groups using community detection algorithms."
52141668,8/16,1.0,0.5,"As the result of the low accuracy in detecting deception, we perform an additional experiment. In this case, we also try to use features from the  Figure 3: Comparison accuracy and F-measure between using development **data** and test **data** acoustic/prosody that can be extracted from the recorded sound **data** of IDC. In accordance with previous research related to detecting deception using speech analysis (Enos, 2009;Graciarena et al., 2006;Hirschberg et al., 2005), we use features from silence, energy, and pitch category then apply some normalization techniques to the extracted features."
119598666,2/9,1.0,0.222,"The recursion (6) together with the original self-replicating equation (4) suggest that the choice λ 2 = µ in (5) is of special arithmetic significance. This is substantiated in the next example. Example 1. We consider the functional relation (5) with integer parameters λ and µ. The terms c n (λ, µ) of the corresponding sequence are polynomials in λ and µ. The first few are
1, 2(µ − λ), 7µ 3 − 10λµ + 3λ 2 + 2µ − 2λ, . . . .
Using these initial terms we then determine congruence conditions on the parameters λ, µ, which need to be satisfied in order that the p r -congruences (8), with ℓ = 1, hold for all primes p. In the case λ = µ we have c n (λ, λ) = 0 for n ≥ 1, and so we assume λ = µ in the sequel. Remarkably, the empirical **data** suggests that these congruences only hold in a finite number of cases, all of modular origin, as well as an infinite family of unclear origin. Specifically, the p r -congruences appear to hold modulo p r for all primes p only in the cases λ 2 = µ with λ ∈ {−2, −1, 2, 4, 16} and the infinite family of cases λ = −2µ where µ is any even integer. If there exist further cases, then min{|µ|, |λ|} > 10, 000 (and |λ| > 100, 000 in the particularly relevant case λ 2 = µ)."
238249036,5/5,1.0,1.0,"FIG. 2 .
2Neutron multiplicity dependence of (upper) hα core i and (lower) hm μμ i of μ þ μ − pairs in ultraperipheral Pb-Pb collisions at ffiffiffiffiffiffiffiffi s NN p ¼ 5.02 TeV. The vertical lines on **data** points depict the statistical uncertainties, while the systematic uncertainties of the **data** are shown as shaded areas. The dot-dashed line shows the STARLIGHT prediction, and the dashed line corresponds to the leading-order QED calculation of Ref.[48].
"
129244480,20/39,1.0,0.513,"Carbon isotope values with depth from different coal seam gas types in the Sydney Basin. Figure 16 Cross-plot of carbon isotope values from methane and CO 2 in the Sydney Basin. Carbon isotope fractionations from 1.06 to 1.09 are characteristic of CO 2 reduction, whereas acetate fermentation results in a values from 1.03 to 1.06 where aCO 2 -CH 4 ¼ (1000 þ d 13 C-CO 2 ) / (1000 þ d 13 C-CH 4 ) Smith et al. 1992;Golding et al. 2013). settings (e.g. Van Voast 2003), which also have relatively elevated salinity and TDS. Golding et al. (2013) and Taulis & Milke (2013) have highlighted increased alkalinity levels in such waters as well. Limited water **data** from the Sydney Basin (McLean et al. 2010a, b;Holmes & Ross 2011) are consistent with these findings, with principally Na and HCO 3 -dominated waters occurring in regional methane production observation wells that show increasing alkalinity, salinity and Cl content with depth."
2482529,22/37,1.0,0.595,"(Note that the error is the error relative to the target , not the error relative to the testing **data** . The difference between these two errors is random noise, known as irreducible prediction error.) Typically there is a trade-off between bias and variance -decrease in one usually causes increase in the other -but we have seen here that it is sometimes possible to minimize both simultaneously.
1 4 ⁄ d i t i ≠ d i t i = squared error E g i t i - ( ) 2 ( ) = E g i t i - ( ) 2 ( ) E g i ( ) t i - ( ) 2 E E g i ( ) g i - ( ) 2 ( ) + = E g i t i - ( ) 2 ( ) t i E g i β i - ( ) 2 ( ) β i"
16542351,6/8,2.0,0.75,"
sti cs on b events atLEP w i l lsoon al l ow to study pol ari zati on e ects i n a purel y b sam pl e,thati sforeseen to retai n m ostofthei ni ti alb-quark pol ari zati on,i . e. an orderofm agni tudel argerthan i n theprevi ousi ncl usi veanal ysi s.In refs.[ 16,25,26] and[ 27] ,som estudi esofexcl usi ve decaysofpol ari zed b arepresented.O fcourse,the am bi gui ti es i n the know l edge ofthe b-quark fragm entati on al so appl y to pol ari zati on m easurem ents based on sem i l eptoni c b-baryon decays.A rel evant questi on i s w hether, w i th a reasonabl e stati sti cs on sem i l eptoni c b decays (som e **data** are al ready avai l abl e[ 28] ),LEP **data** w i l lno l onger need to be norm al i zed w i th l ower-energy data. O ne coul d study the rati os hx N ' i b (P )=hx N ' i B ofthe l epton m om ents for the b sam pl e over those for the B -m eson sam pl e,both m easured at LEP.In thi s case,one gets
"
118072666,8/13,4.0,0.615,"The use of one single kaon selection efficiency for all φ momenta was compared to the use of separate values above and below p φ = 1.2 GeV/c. The observed difference in the average multiplicity was 0.9%. This is below the statistical error on the kaon identification efficiencies, hence no additional error was assigned to this source. The statistical error on the kaon selection efficiencies is treated as part of the statistical error in this analysis as it is obtained from the same **data** set as our signal and scales appropriately."
17309701,9/16,1.0,0.562,"Fig. 2 .
2The radial velocity observations of CV Vel versus the orbital phase. The filled and open circles correspond to the velocities of the primary and the secondary, respectively. The **data** are listed in
"
235829209,6/47,2.0,0.128,"There are also some other advanced machine-learning techniques available that can better evaluate accuracy of an ANN model. For example, using the Kfold cross validation method [31] ensures that every observation from the original dataset has the chance of appearing in training and test sets, especially when limited input **data** is available. In our examples for lattice optimization, rather than using the time-consuming cross-validation that K-fold requires, sufficient training **data** were generated with a particle tracking simulation code, because using only one-turn tracking for such rings requires much less of a demand on computational resources."
119313773,14/21,1.0,0.667,"Figure 6 :Figure 7 :
67Breakdown parameterq (solid line) as a function of the **data** size N , estimated using dε = 10 −6 . Top: logistic map (17) with fixed range of perturbations a = 3.8(1 + ε) and observable A(x) = x. Bottom: doubling map with perturbation X(x) = sin 2πx and observable A(x) = cos 2πx. The error bars show the two-sided 90% prediction interval for q as estimated from K = 200 realizations differing in the initial conditions. The dashed line shows qα for α = 0.05. Note that for the doubling map (bottom) the breakdown parameterq assumes values below the plotted range for some values of N . The observed sample averageĀ as a function of the perturbation size ε for an observable A(x) = x and a linear fit (solid line). Top: for **data** length N = 10 5 wherê q = 5.03 × 10 −5 and the breakdown is not detectable (p = 0.148). Bottom: for **data** length N = 10 6 whereq = 5.32 × 10 −5 and the breakdown is detectable (p = 1.31 × 10 −8 ). Herē A was obtained from a single simulation.
"
246863515,7/44,1.0,0.159,"Theorem 1. Under conditions in Lemma 1, the average long-term treatment effect is identifiable: for any function h 0 that satisfies Equation (10),
τ = E [h 0 (S 3 , S 2 , A, X) | A = 1, G = E] − E [h 0 (S 3 , S 2 , A, X) | A = 0, G = E] .(11)
Theorem 1 states that the average long-term treatment effect can be recovered by marginalizing any outcome bridge function (which is defined on the observational **data** distribution) over the experimental **data** distribution. This shows how observational and experimental **data** can be combined together to identify the long-term treatment effect."
207778550,11/48,2.0,0.229,"For example, suppose hypothetically that the evaluated physics **data** applicable to calculation of the criticality parameter k eff for a particular nuclear reactor are very well known, with a single exception being the neutron multiplicity ν, and that the computational model and simulation procedures also are assumed to be precise and accurate, e.g., see [78,81,82]. Furthermore, let's postulate that a significant discrepancy does exist between the currently accepted value of ν and its true value. Then, the calculated criticality parameter k eff will differ from the measured one, and existence of the ν **data** discrepancy may be revealed. Unfortunately, such sources of uncertainty that produce biases in application simulations rarely manifest themselves with such transparency in realistic situations."
135401293,8/16,1.0,0.5,"Based on the experimental work an Artificial Neural Network (ANN) model was developed to predict BSFC and BTE. The input parameters were load, percentage of biodiesel, injection angle, injection pressure. The predictive ability of the developed network model for BSFC and BTE is excellent. The selected input parameter for this work is based on e review of the literature [23][24][25][26]. The comparison is made between network predicted Thermal efficiency with experimental **data** and which is shown in Fig. 11. The percentage of deviation between ANN predicted BTE with experimental BTE is exhibited in Fig. 12. The developed ANN model for Brake Thermal Efficiency (BTE) has a very low MSE content of 0.0069 along with RMSE of 0.66522% and MEP of 1.12% across all the test points. The correlation coefficient (R) for network estimated values is 0.995355. "
207778550,30/48,2.0,0.625,"Thus measurements with ionization chambers that do not take particle leakage into account, and for which the particle leaking effect cannot be corrected, should not be considered as containing a correctable USU contribution. A component of uncertainty should not be added to these **data** to compensate for a deficient correction of raw experimental data. In most cases it would be best to discard such **data** when it is known or assumed that such a correction was not made."
2482529,11/37,1.0,0.297,"We generate and from by randomly flipping bits in with probability p. The probability that the class of a training example or a testing example matches the target is , but the probability that the class of the training example matches the class of the testing example is . target
t 1 … t 32 , , t = = train α 1 … α 32 , , α = = test β 1 … β 32 , , β = = t i α i β i 0 1 , { } ∈ , , α β t t 1 p - 1 2p - 2p 2 + P α i t i = ( ) 1 p - = P β i t i = ( ) 1 p - = P α i β i = ( ) 1 2p - 2p 2 + = α i β i t i = = 1 p - ( ) 2 α i β i t i ≠ = p 2 1 p - ( ) 2 p 2 + 1 2p - 2p 2 + = α β t 2 n (9)(10)
If the i-th bias strength gene has a value , then there is a probability that the individual will guess ; otherwise, there is a probability that the individual will guess . This simplified model does not describe the learning mechanism. We are dealing with a level of abstraction where the exact learning mechanism is not important. Since we assume that all 32 possible cases are in the training **data** , the individual can learn by simply storing the training data. In a more complex model, the genotype could encode the architecture of a neural network, and back propagation could be used to learn from the training **data** (Balakrishnan and Honavar, 1995)."
2423505,16/23,1.0,0.696,"As mentioned in the introduction, transfer learning, sometimes called multi-task learning is different from DA. In transfer learning (TL) the joint probability of each task {P (Y k , X)} m k=1 are different but there is only one marginal **data** distribution P (X). Normally, the state space of the Y k are assumed to be different, e.g. Ω(Y 1 ) = Ω(Y 2 ). When learning class conditional models, {P (Y k |X, θ k )} m k=1 , it is typically assumed a common prior distribution of the variables θ 1 . . . θ k ∼ P Θ (θ)."
119313773,1/21,1.0,0.048,"On a more fundamental level, however, it is by no means clear that highdimensional complex systems do obey linear response theory. In this paper we do not attempt to answer this question. Rather, we consider the following practical issue: systems which do not obey linear response theory are observed with finite time series. In such cases we seek to show that the breakdown might not be detectable, and the system's observed behavior may appear consistent with linear response theory. Moreover, the choice of the observable is crucial for the detectability of the breakdown of linear response in finite time series. In particular, we will show that global observables are less able to detect the non-smoothness of the invariant measure whereas local observables which hone in on the roughness of the invariant measure will make the non-smoothness apparent for smaller amounts of data. Finally, the perturbation size also impacts on the detectability of breakdown, with smaller perturbations requiring more **data** for successful breakdown detection. This work is motivated by the contradiction between the reported success of linear response theory in the climate sciences and rigorous mathematical results proving the non-existence of linear response theory for a large class of dynamical systems."
57758460,1/11,1.0,0.091,"Water quality deterioration has a great influence on the aquatic biota and the ecosystem of a river. The increase in suspended solids limits the light penetration which has major impacts on algae and macrophytes while nutrient enrichment can lead to the depletion of oxygen and subsequently fish kill [9][10][11]. Exposure to high turbidity and suspended solids impacts fish growth and increases the mortality of fish [12][13][14][15][16]. Hence, water quality monitoring is important in order to evaluate the quality of the river for the health of sensitive aquatic organisms. The baseline **data** is also useful in management decision for improving and protecting the environment."
118661060,5/17,1.0,0.294,"with cos 2 θ 12 = 0.692, cos 2 θ 13 = 0.9766 for normal hierarchy and sin 2 θ 13 = 0.024 for inverted hierarchy (PDG **data** 2014). In the above expression, the U e1 and U e3 are the elements of the unitary matrix U transforming the mass eigen states to the flavor eigenstates as
ν e ν µ ν τ = U ν 1 ν 2 ν 3 .(46)
It is normally parametrized by three mixing angles, θ 12 , θ 13 , θ 23 and a CP-violating phase, δ, as 
U = U e1 U e2 U e3 U µ1 U µ2 U µ3 U τ 1 U τ 2 U τ 3 =  c
with the common shorthand notations of c ij = cos θ ij and s ij = sin θ ij for i, j = 1, 2, 3. Fig. 14 show the cumulatice event numbers at Super-Kamiokande and KamLAND as functions of time. The upper panel is for the Fe core models whereas the lower one corresponds to the ONe core model. The distance to the star is assumed to be 200 pc, the estimated distance to Betelgeuse. In the case of the Fe core models, more than 1 neutrinos will be detected a day before collapse both at Super-Kamiokande and KamLAND, which seems to be consistent with the preceding paper (Odrzywolek et al. 2004). The total event numbers are also comparable between the two detectors although the detector volumes are vastly different. This is mainly due to the sensitivity of KamLAND to low energy neutrinos (see Table 1 for the energy threshold of each detector)."
17309701,3/16,1.0,0.188,"To measure the ω(O − C) 2 values, given in Table 4, we have re-analyzed the **data** of Feast (1954) and Andersen (1975). This showed that the **data** of Andersen (1975) and those of our paper have similar quality while those of Feast (1954) have clearly lower quality, as already emphasised by Andersen (1975). For this reason, we omitted Feast's **data** in the remaining of this paper. We combined the newly obtained radial-velocity values ( Table 2) with those previously obtained by Anderson (1975). This gave a total of 62 radial-velocity values for each of the components to which we assigned equal weights. As can be seen in Table 4, we find an offset in average velocity V 0 between the two radial-velocity sets. This could be due to the difference in used spectral lines in the two studies, but it may also be that we find a downward trend in V 0 over time due to the presence of a third body. We have too few epochs to model any V 0 trend for the time being. For this reason, we shifted the **data** towards the CORALIE    Table 2 and the sine curve corresponds to the elements given in Table 4. The center-of-mass velocity is indicated by the dashed-dotted line."
117119864,68/83,2.0,0.819,"The literature paradigm for low temperature f-electron inclusion in the FS volume comes from beautiful FS studies in the early 90's of the isostructural compounds LaRu2Si2, CeRu2Si2, and CeRu2Ge2 [79][80][81], using magneto-oscillatory (MO) techniques such as the de Haas-van Alphen (dHvA) effect. The cross-sections of panel (b) of Fig. 4 illustrate the LDA FS's of f 0 LaRu2Si2 and f 1 CeRu2Si2 [82]. Hole (electron) pockets are shown with bold (thin) lines. There are several pieces, including a large hole pocket centered around the Z-point of the Brillouin zone, shown in panel (a), smaller hole pockets centered around Z, a multiply connected electron sheet centered around Γ, and also a small electron pocket around Γ. The LDA bandstructure for CeRu2Si2 includes the 4f electron of the Ce 3+ ion in the FS. The electron is accommodated about 50% each in the multiply connected electron sheet, which expands and changes topology, and the large Z-point hole pocket, which shrinks to become the so called ""pillow"" of CeRu2Si2, shown in panel (a). These two pieces of Fermi surface have the large masses that account for the γ-value of this heavy-Fermion material. It is found [78] that dHvA **data** show all orbits expected within the renormalized LDA for CeRu2Si2, and show the expected size differences for the La and Ce systems. Further, CeRu2Si2 displays a metamagnetic transition under a sufficiently high magnetic field and CeRu2Ge2 is a ferromagnet. The dHvA experiments find that in these two situations where the f-moment is restored, the measured FS is like that of LaRu2Si2, again showing that the Luttinger theorem is obeyed [79,80]."
