,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
3241,207778550,16/48,1.0,"This method may be used when the available experimental **data** can be grouped into two or more distinct sets according to the experimental methods employed in the measurements, as mentioned above in discussing Clue 5. The USU contribution, when evaluating a single physical quantity, can be determined from the standard deviation of the various evaluated mean values obtained by analyzing the several **data** sets separately, according to the distinct measurement techniques (without regard for USU ). However, if there are only two groups of **data** to consider, based on the measurement techniques, the best estimate of the USU contribution probably should be the actual difference in the evaluated mean values for the two groups (see, e.g., Sect. V E 4). If more than one physical quantity is evaluated, similar procedures can be applied separately when considering each of the individual quantities being evaluated.",143,63e533d82b2577cbfa2bc706,"{'ACL': None, 'DBLP': None, 'ArXiv': '1911.01825', 'MAG': '2987753978', 'CorpusId': '207778550', 'PubMed': None, 'DOI': '10.1016/j.nds.2019.12.004', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/27ed0dbd95afb891c49e1426918dadfea64b6bd0,Unrecognized Sources of Uncertainties (USU) in Experimental Nuclear Data,"[{'authorId': '121352917', 'name': 'R. Capote'}, {'authorId': '4730054', 'name': 'S. Badikov'}, {'authorId': '38992078', 'name': 'A. Carlson'}, {'authorId': '145368093', 'name': 'I. Durán'}, {'authorId': '2599254', 'name': 'F. Gunsing'}, {'authorId': '70362616', 'name': 'D. Neudecker'}, {'authorId': '20451793', 'name': 'V. Pronyaev'}, {'authorId': '9454311', 'name': 'P. Schillebeeckx'}, {'authorId': '88921671', 'name': 'G. Schnabel'}, {'authorId': '152798104', 'name': 'D. Smith'}, {'authorId': '136997973', 'name': 'A. Wallner'}]",Nuclear Data Sheets,1a624d3a-7238-4368-b208-cdebb1e8ccc8,2019.0,139,18,1,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",,2019-11-02,"{'name': 'Nuclear Data Sheets', 'pages': None, 'volume': None}",2023-01-27T17:13:24.235Z,Environmental Science,9.298817,5.880614,12,207778550_16/48_1,0.333,-2.3988816529217853,-2.7292124219757277
3243,55584739,3/14,1.0," Initial purchasing cost and expenses are low, and available rate of computers is high.  It is possible to use various devices as terminal units, and it is possible to realize consistent user environment through service.  User **data** can be kept in a safe server with high credibility.",50,63e55a70854735968bfc39fb,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2788294227', 'CorpusId': '55584739', 'PubMed': None, 'DOI': '10.18517/IJASEIT.8.1.2700', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/deedb5ca17b7064563940243e6e9af1fdfa3803a,The Framework of Cloud e-Learning System for Strengthening ICT Competence of Teachers in Nicaragua,"[{'authorId': '144017981', 'name': 'Yong Kim'}]",,,2018.0,26,10,0,True,"[{'category': 'Education', 'source': 's2-fos-model'}, {'category': 'Engineering', 'source': 'external'}]",,2018-02-26,"{'name': 'International Journal on Advanced Science, Engineering and Information Technology', 'pages': '62-67', 'volume': '8'}",2022-10-23T16:36:49.173Z,Education,13.559678,6.576641,-1,55584739_3/14_1,0.214,1.8619793470782149,-2.033185421975727
3245,233438695,23/62,3.0,"Data for the 'neighbour' pillar were collected through available **data** such as census **data** and local surveys. This was complemented by the **data** extracted from the questionnaires regarding the household status, length of residency, place of birth of household members, household type, and ownership, etc. The final stage was conducting a crosspillar analysis through which any possible correlation and association between different indicators were identified and explained. This analysis integrates collected **data** and draws a holistic and broad picture from social sustainability of neighbourhoods.",84,63e542b22a2a7b22bdcff2f3,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3131464947', 'CorpusId': '233438695', 'PubMed': None, 'DOI': '10.3390/SU13042340', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/47a93217d6a6687ddcb3296e8744cdb5ad7d9dde,Social Sustainability of Compact Neighbourhoods Evidence from London and Berlin,"[{'authorId': '7591994', 'name': 'M. Shirazi'}, {'authorId': '1859549', 'name': 'Ramin Keivani'}]",Sustainability,8775599f-4f9a-45f0-900e-7f4de68e6843,2021.0,195,5,0,False,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Economics', 'source': 's2-fos-model'}, {'category': 'Sociology', 'source': 'external'}]",,2021-02-22,"{'name': 'Sustainability', 'pages': None, 'volume': None}",2023-01-22T11:50:44.847Z,Sociology,15.279511,10.1345625,8,233438695_23/62_3,0.371,3.5818123470782144,1.5247360780242722
3248,237733208,13/51,1.0,"In the current research, we used the Mann-Kendall (MK) test to undertake trend analyses. This test is also known as a distribution-free (non-parametric) test. It is rigorous regarding missing values and is less sensitive to the swift breakpoints [59]. In hydrological or metrological temporal **data** series, it has a universal use since it can detect whether a trend is available in either dataset [60]. Nevertheless, the test is prone to the serial correlation that may influence the results [61]. In the present research, before proceeding to MK to probe the analytical magnitude and significance of the trends in the datasets, the sequential correlation approach was employed for the series.",109,63e52fece3b4cffd8b097d5b,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3184625667', 'CorpusId': '237733208', 'PubMed': None, 'DOI': '10.3390/ATMOS12080939', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/5b80c3ba9a82ea80e8c631f2de70cd6c9a42c8de,"Assessment of Climate Variability among Seasonal Trends Using In Situ Measurements: A Case Study of Punjab, Pakistan","[{'authorId': '51001435', 'name': 'Alishbah Syed'}, {'authorId': '48033140', 'name': 'Xingpeng Liu'}, {'authorId': '35527675', 'name': 'M. Moniruzzaman'}, {'authorId': '102990697', 'name': 'I. Rousta'}, {'authorId': '2128790931', 'name': 'Warda Syed'}, {'authorId': '12628587', 'name': 'Jiquan Zhang'}, {'authorId': '7239608', 'name': 'H. Ólafsson'}]",Atmosphere,0a6835b2-217d-4708-8735-f574a583a7d7,2021.0,156,9,3,False,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 'external'}]",,2021-07-22,"{'name': 'Atmosphere', 'pages': None, 'volume': None}",2023-01-27T08:58:42.766Z,Environmental Science,11.125667,9.340318,-1,237733208_13/51_1,0.255,-0.572031652921785,0.7304915780242727
3249,229471090,1/2,1.0,"We understand the concern that F IS cannot be calculated from the expected and observed heterozygosity values provided in the 
H S = ∑ l � ∑ g � 1 − ∑ p 2 i(lg) � ∕g � ∕l , where p i(lg)
is the ith allele frequency of the lth locus in the gth subpopulation, or the average expected proportion of heterozygote individuals within subpopulations (Nei, 1987). Calculating heterozygosity estimates with this approach is preferred because H S specifically estimates average gene diversity within subpopulations, per our study design. This metric allows heterozygosity to be measured on an identical scale for each subpopulation by accounting for sample sizes of individuals/subpopulations and number of loci typed within subpopulations (Coltman et al., 1999;Roberts et al., 2006). This is also the standard method for calculating F IS per the popular R packages adegenet and hierfstat, Goudet, 2005;Jombart, 2008  We have confidence in the sequence **data** used in analyses as they were quality-controlled through standard, rigorous checks.
calculated as F IS = 1 − H O ∕H S (
Sequencing was carried out on an Illumina HiSeq2000 platform at the University of Oregon, and nextRAD methodology is detailed in Russello et al. (2015). Prior to analyses, raw sequence **data** were quality-filtered. We retained **data** with at least 15 × coverage in at least 10% of samples, removed paralogs, and ensured samples were free of contamination per the methods section of Winkler et al. (2019).",239,63e50a46c0269048cfaa7461,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3106626228', 'CorpusId': '229471090', 'PubMed': '33391728', 'DOI': '10.1002/ece3.6936', 'PubMedCentral': '7771142'}",https://www.semanticscholar.org/paper/169af1ea95af781bf1cee1c3242ccd2c1e13d86f,Sahara mustard as a major threat to desert biodiversity in the southwest United States and the need to integrate contemporary methods to understand its biology,"[{'authorId': '50414576', 'name': 'D. Winkler'}, {'authorId': '5790566', 'name': 'K. Chapin'}, {'authorId': '1572572847', 'name': 'J. Garmon'}, {'authorId': '2159354', 'name': 'B. Gaut'}, {'authorId': '4755031', 'name': 'T. Huxman'}]",Ecology and Evolution,e940bdf3-601c-415d-95ed-9c0197737d03,2020.0,21,0,0,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-11-20,"{'name': 'Ecology and Evolution', 'pages': '14453 - 14455', 'volume': '10'}",2023-01-06T00:57:58.449Z,Environmental Science,12.835342,12.269064,26,229471090_1/2_1,0.5,1.1376433470782157,3.659237578024273
3252,250031081,15/65,1.0,"Furthermore, the crystallite size of NC 1 as compared to TZP-pure was determined using the **data** obtained by XRD analysis [48] following the Scherrer Equation (1):
D = Kλ βcosθ(1)
where D = average size of crystallite size, K = Scherrer constant ""(i.e., 0.68 to 2.08, 0.94 for spherical crystallites with cubic symmetry)"", λ = wavelength of X-ray, CuKa2 = 1.5406 Å, β = the line broadening at FWHM in radians which describes the transmission characteristics of an optical band-pass filter and θ = Bragg's angle.",84,63e552a6ebb3770f72a27fd1,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '250031081', 'PubMed': '35890223', 'DOI': '10.3390/pharmaceutics14071328', 'PubMedCentral': '9320520'}",https://www.semanticscholar.org/paper/52cb8d749770155d474cce31b7702daf7154c80d,Fabrication and Characterization of Tedizolid Phosphate Nanocrystals for Topical Ocular Application: Improved Solubilization and In Vitro Drug Release,"[{'authorId': '34724819', 'name': 'M. A. Kalam'}, {'authorId': '33271091', 'name': 'M. Iqbal'}, {'authorId': '14215586', 'name': 'Abdullah K Alshememry'}, {'authorId': '47317278', 'name': 'Musaed Alkholief'}, {'authorId': '5070840', 'name': 'A. Alshamsan'}]",Pharmaceutics,3c77be64-fcd3-444d-a98d-f563ab841a7e,2022.0,91,3,0,False,"[{'category': 'Materials Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-06-23,"{'name': 'Pharmaceutics', 'pages': None, 'volume': '14'}",2023-01-24T18:27:39.066Z,Materials Science,13.012117,11.625463,17,250031081_15/65_1,0.231,1.314418347078215,3.0156365780242727
3256,219852420,4/17,2.0,"A detailed history from the patients with acute gastroenteritis was taken .The procedure of the study was explained &required consent for the study was taken. Examination of the patient was done & all relevant **data** was obtained. Detailed clinical examination will be done to look for thirsty, irritability, pinched look, sunken eyes, dry inner side of cheeks, abdominal distention, deep and rapid breathing, weak and thready pulse, falling blood pressure, reduced quantity of urine according to WHO dehydration assessment scale.",80,63e542d92a2a7b22bdd3a856,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3027967639', 'CorpusId': '219852420', 'PubMed': None, 'DOI': '10.21276/ajcpn.2019.7.3.7', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/004f083eba7cd9ae5843fa6d07aa31d4b41c7dbf,Study on Renal Function in Acute Diarrheal Disease with Dehydration,"[{'authorId': '2155925557', 'name': 'S. Kumar'}, {'authorId': '153655699', 'name': 'G. Chakravarthi'}]",Asian Journal of Clinical Pediatrics and Neonatology,bd01fab5-fd44-47ab-9769-1eb4d3118a63,2019.0,17,0,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",,2019-09-01,"{'name': 'Asian Journal of Clinical Pediatrics and Neonatology', 'pages': None, 'volume': None}",2023-01-22T20:46:48.943Z,Medicine,14.068256,10.975173,16,219852420_4/17_2,0.235,2.370557347078215,2.3653465780242726
3257,116736295,4/7,1.0,"3. Risk analysis is the conversion of risk **data** into risk decision making information. Analysis provides the basis for the project manager to work on the ""right"" and most critical risks. During the risk analysis step, each risk is assessed to determine: Likelihood: the probability that the risk will result in a loss and Impact: the size or cost of that loss if the risk turns into a problem. The list of risks is then prioritized based on the results of our risk analysis. Since resource limitations rarely allow the consideration of all risks, the prioritized list of risks is used to identify risks requiring additional planning and action. Other risks are documented and tracked for possible future consideration. Based on changing conditions, additional information, the identification of new risks, or the closure of existing risks, the list of risks requiring additional planning and action may require periodic updates (Westfall, 2000).",151,63e51751e572c3e2305d9b30,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2908727496', 'CorpusId': '116736295', 'PubMed': None, 'DOI': '10.5937/JEMC1802081A', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/3da47e619f76a2dfad2b09ec26184ea0918baf80,Project risk management in Iranian software projects,"[{'authorId': '2090754584', 'name': 'A. Reza'}, {'authorId': '3112878', 'name': 'V. Brtka'}, {'authorId': '1410353968', 'name': 'Melita Ćoćkalo-Hronjec'}]",,,2018.0,17,2,0,True,"[{'category': 'Business', 'source': 's2-fos-model'}, {'category': 'Engineering', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]",['Review'],,"{'name': 'Journal of Engineering Management', 'pages': '81-88', 'volume': '8'}",2022-02-09T23:47:06.851Z,Business,13.273964,6.9388866,-1,116736295_4/7_1,0.571,1.5762653470782144,-1.6709398219757272
3260,117119864,12/83,3.0,"Resonant ARPES reveals that parts of the FS show easily observable 4f weight at 120K. As presented in Ref. [18] this 4f weight is found in k-space in the vicinity of the low mass parts of the FS, the small hole pockets around Z and the small electron pocket around Γ. The angle integrated 4f spectrum at and above TK obtained directly [23] or by k-summing the resonant ARPES spectra [83] has the gener al appearance of the impurity-model spectra of Figs. 2 and 3. Although this finding may be plausible in view of the general theoretical correlation of smaller mass, larger energy scale and larger spectral weight, there is presently no spectral theory of t he Anderson lattice capable of providing insight into ARPES **data** at this level of detail. The so called ""LDA + DMFT"" theory discussed in section 5.2 below is promising for further analysis of such **data** for systems where the Fermi surface is well described by the LDA.",163,63e53d2e4d1527b9f5adad13,"{'ACL': None, 'DBLP': None, 'ArXiv': 'cond-mat/0211098', 'MAG': '3099430081', 'CorpusId': '117119864', 'PubMed': None, 'DOI': '10.1016/S0038-1098(02)00425-8', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/2d23e7f124d8de59e003170e4aad85c75a37a763,Isakson Prize talk: Quasi-particles and their absence in photoemission spectroscopy,"[{'authorId': '152236050', 'name': 'J. Allen'}]",,,2002.0,145,21,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",['Review'],2002-09-01,"{'name': '', 'pages': None, 'volume': ''}",2022-12-16T08:29:10.673Z,Physics,8.49952,-0.14005764,2,117119864_12/83_3,0.145,-3.1981786529217846,-8.749884061975727
3267,58646123,7/26,1.0,"In Section 2, we discussed the existence of two potentially different mechanisms that cause soil nutrient densities to affect health outcomes, one running through a change in income, the other through a direct increase in the local supply of nutrients in crops available for consumption. In the analysis, we investigate whether any of these mechanisms may dominate. For instance, if the share of consumption of own agricultural produce was known, this analysis is relatively straightforward. If the effect of soils on health is larger for households selling more own production, then the income effect dominates (and vice versa). Unfortunately, **data** on the marketed share of own production is not available for the full continent. Instead, we consider night time lighting and distances to capital, border and coast as proxies for market development and the importance of subsistence consumption, the latter being greater in dark and isolated areas. We estimate several models in which interactions of these variables with nutrients are estimated in order to explore the dominance of either mechanisms.",170,63e55764e95157eb65c42015,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2909629686', 'CorpusId': '58646123', 'PubMed': '30653538', 'DOI': '10.1371/journal.pone.0210642', 'PubMedCentral': '6336299'}",https://www.semanticscholar.org/paper/8f6aa93226488f294ab777d6e65dc0642aca5f1c,Better soils for healthier lives? An econometric assessment of the link between soil nutrients and malnutrition in Sub-Saharan Africa,"[{'authorId': '21457876', 'name': 'E. Berkhout'}, {'authorId': '51506748', 'name': 'Mandy Malan'}, {'authorId': '5804719', 'name': 'T. Kram'}]",PLoS ONE,0aed7a40-85f3-4c66-9e1b-c1556c57001b,2019.0,69,13,2,True,"[{'category': 'Agricultural And Food Sciences', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}]",['JournalArticle'],2019-01-17,"{'name': 'PLoS ONE', 'pages': None, 'volume': '14'}",2022-12-16T15:47:41.019Z,Agricultural And Food Sciences,12.37083,9.503217,-1,58646123_7/26_1,0.269,0.6731313470782148,0.8933905780242721
3269,1242367,2/15,2.0,"During the baseline summer programs, we emphasized multi-domain evaluation of key areas of relevance to childhood functioning, and we performed an extensive neuropsychological battery including EF, language, and motor speed measures. Hinshaw (2002) provides details on summer programs and the multiple-gating procedure used for screening and diagnostic assessment; Hinshaw et al. (2002) present extensive **data** on the baseline neuropsychological battery, administered when any medicated girls were not receiving stimulant medication. Well-trained graduate students and bachelor's-level research assistants, all of whom were closely supervised, administered the neuropsychological tests .",88,63e55f4a2fdef6cd3abb7ad9,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2140799111', 'CorpusId': '1242367', 'PubMed': '19960365', 'DOI': '10.1007/s10802-009-9369-2', 'PubMedCentral': '2839522'}",https://www.semanticscholar.org/paper/bc905876e30617fde6a32fcfd2f1eefde8b50eb6,Does Childhood Executive Function Predict Adolescent Functional Outcomes in Girls with ADHD?,"[{'authorId': '31964855', 'name': 'Meghan Miller'}, {'authorId': '3643684', 'name': 'S. Hinshaw'}]",Journal of Abnormal Child Psychology,836134ef-68e8-408a-8f5e-ad3a034134dc,2009.0,77,173,13,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Psychology', 'source': 'external'}]",['JournalArticle'],2009-12-04,"{'name': 'Journal of Abnormal Child Psychology', 'pages': '315 - 326', 'volume': '38'}",2023-01-19T02:03:07.866Z,Psychology,14.460661,10.751322,16,1242367_2/15_2,0.133,2.762962347078215,2.141495578024273
3273,55648852,20/40,2.0,"We analyzed separately both earthquake and shots data. For the shot database we started with the Cube stations. These stations save the **data** in binary daily files that should be then converted to an appropriate format. The GFZ Potsdam institute provides useful algorithms to convert Cube format to MiniSeed format. During the recorded period, many of the 80 stations deployed lost the GPS signal sometimes, leading to more than one daily file. We found out that the registered **data** had some gaps, meaning that for certain periods of time the station did not register. The most probable cause of this is the loss of GPS signal. Fortunately, MiniSeed files are written with an absolute scale of time, thus, allowing us to identified and exclude these gaps. Another step we performed was to convert MiniSeed into SAC in order to choose the more suitable type file to work with. On the other hand SAC files have the time information not in absolute values but in a single time vector from 1 to the end of samples. Therefore, gaps could not be well identified using this type of files. For this reason we decided to work directly with the MiniSeed data. To reduce computation time we transformed the **data** into .mat format taking only the pieces of signal we needed. Indeed, we cut the signal 30 s before that **data** and 60 s after each shot. When we find a gap in the registration, the shots occurred in that period were not taken into account for that station.",256,63e50beac0269048cfecbafe,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2529507044', 'CorpusId': '55648852', 'PubMed': None, 'DOI': '10.4401/AG-7080', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/6b74c0574d281f0c6dfa27b3e950350a043be7e7,TOMO-ETNA experiment at Etna volcano: Activities on land,"[{'authorId': '144742071', 'name': 'J. Ibáñez'}]",,,2016.0,77,20,0,False,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2016-09-30,"{'name': 'Annals of Geophysics', 'pages': '0427', 'volume': '59'}",2022-12-12T14:28:46.956Z,Geology,12.467743,8.11846,-1,55648852_20/40_2,0.5,0.7700443470782155,-0.49136642197572655
3279,19033986,7/28,3.0,"Other, less established bounds, are not included. In particular, ref. [39] finds that angular regions distinct from the one observed by FERMI and so far observed only by EGRET, provide stronger constraints. We do not use here the controversial EGRET observations. Once FERMI will present **data** corresponding to other regions, it will be easy to establish bounds with the use of our approximation described in the previous section. This is done by simply rescaling our predictions for the '10 • ÷ 20 • ' region using the new J factors for the additional (yet unknown) regions. Furthermore, we do not consider the 'WMAP haze' [40] which is a hint that a possible excess in synchrotron radiation could be due to DM. The haze has been shown to be consistent with a wide variety of DM masses and final states and therefore will not constrain the space of models compared to other measurements. It would however, be interesting to study in more detail the precise predictions for the haze for those models that can fit the rest of the data.  5 shows the χ 2 as function of the DM mass for various DM annihilation (left) or DM decay (right) modes. We find that, independently of the non-observation of an excess in thē p PAMELA data, only some leptonic modes can reproduce all data. Here HESS observations play a key role demanding that the e ± excess terminates in a sharper way than what typical of non-leptonic channels, irrespectively of the DM density profile. DM heavier than 10 TeV that annihilates or decays into light quarks still provides a reasonable fit to PAMELA and FERMI data, if fitted conservatively. However it is disfavored by the HESS e + + e − data, and presumably the photon **data** as well ( in the annihilating case).",304,63e5235c0b345d4248f0ec65,"{'ACL': None, 'DBLP': None, 'ArXiv': '0905.0480', 'MAG': '1778759345', 'CorpusId': '19033986', 'PubMed': None, 'DOI': '10.1016/j.nuclphysb.2010.01.012', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/465d42d8efd9ee5ae6f1cb2f98cb858683a6fca3,Dark Matter Interpretations of the Electron/Positron Excesses after FERMI,"[{'authorId': '47373663', 'name': 'P. Meade'}, {'authorId': None, 'name': 'Michele Papucci'}, {'authorId': '9569713', 'name': 'A. Strumia'}, {'authorId': '6665198', 'name': 'T. Volansky'}]",,,2009.0,99,193,8,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2009-05-05,"{'name': 'Nuclear Physics', 'pages': None, 'volume': ''}",2023-01-27T23:42:17.695Z,Physics,7.4898334,7.0945153,14,19033986_7/28_3,0.25,-4.207865252921785,-1.515311121975727
3284,59599802,1/14,1.0,"The aim of this study was to assess the progress and efficiency of the breeding program for the EAHB over the first 21 years, using the available **data** collected throughout the breeding pipeline at the IITA station in Uganda. This assessment of progress and challenges in the EAHB breeding program captures therefore past progress and provides insights to seek further improvements in the breeding for improved banana cultivars.",68,63e52e6b97d1635b032ec04a,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2911454381', 'CorpusId': '59599802', 'PubMed': '30804965', 'DOI': '10.3389/fpls.2019.00081', 'PubMedCentral': '6370977'}",https://www.semanticscholar.org/paper/fafd4617a682fe215e60b713a4aa7e1a36b14e58,Crossbreeding East African Highland Bananas: Lessons Learnt Relevant to the Botany of the Crop After 21 Years of Genetic Enhancement,"[{'authorId': '11232484', 'name': 'M. Batte'}, {'authorId': '3269902', 'name': 'R. Swennen'}, {'authorId': '4155123', 'name': 'B. Uwimana'}, {'authorId': '51090806', 'name': 'Violet Akech'}, {'authorId': '41230905', 'name': 'A. Brown'}, {'authorId': '8046316', 'name': 'R. Tumuhimbise'}, {'authorId': '7172271', 'name': 'H. P. Hovmalm'}, {'authorId': '5501536', 'name': 'M. Geleta'}, {'authorId': '145838090', 'name': 'R. Ortiz'}]",Frontiers in Plant Science,e110cc75-cd00-4b7f-968c-fd70b464a553,2019.0,52,40,1,True,"[{'category': 'Agricultural And Food Sciences', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2019-02-05,"{'name': 'Frontiers in Plant Science', 'pages': None, 'volume': '10'}",2023-01-15T16:30:05.590Z,Agricultural And Food Sciences,13.652291,10.890513,-1,59599802_1/14_1,0.071,1.954592347078215,2.280686578024273
3286,54041858,5/45,1.0,"The set-up for AE acquisition was such that the parametric **data** (load and strain) were acquired every second in addition to the AE waveforms. Thus, the variation in stress for a given fatigue cycle was not possible for the 1 Hz data. However, for the 0.1 Hz and 0.01 Hz tests, enough load **data** were available to discern at which point of the cycle the events were occurring. The AE analysis for the 0.1 Hz test (113-3) are presented here in detail, which showed the enhanced AE activity near failure ( Figure 2b). The features found for the 0.1 Hz test were also observed for the 1 Hz tests (147-3 and 113-9) for the most part. Although both specimens were tested at 1 Hz, the same acquisition rate for load in the software, the peak and valley events could be discerned by the timing of the event. In other words, the peak and valley events occurred approximately 0.5 s from one another. Where there were differences is discussed below.",169,63e534742b2577cbfa4215be,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2899917309', 'CorpusId': '54041858', 'PubMed': '30563226', 'DOI': '10.3390/ma11122477', 'PubMedCentral': '6317042'}",https://www.semanticscholar.org/paper/87417564d31fc403943394a1343da80ef13dac4d,Damage Determination in Ceramic Composites Subject to Tensile Fatigue Using Acoustic Emission,"[{'authorId': '52584643', 'name': 'G. Morscher'}, {'authorId': '114687751', 'name': 'Zipeng Han'}]",Materials,0b8373ea-5505-4c96-99ff-b8da87a2ce3e,2018.0,32,9,0,True,"[{'category': 'Materials Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Materials Science', 'source': 'external'}]",['JournalArticle'],2018-11-01,"{'name': 'Materials', 'pages': None, 'volume': '11'}",2023-01-13T14:35:31.700Z,Materials Science,9.174052,7.786846,-1,54041858_5/45_1,0.111,-2.5236466529217854,-0.8229804219757275
3290,17671315,5/32,1.0,"The time resolved nanosecond electric pulses are emitted by two sources installed on the radar (see Fig. 1). The schematic diagram of the **data** collection by the Forward Looking Radar is depicted on Fig. 2. Only one component of the electric field is both originated and measured in the backscattering regime. The **data** are collected by sixteen (16) detectors with the time step of 0.133 nanosecond. Only shallow targets placed either above or a few centimeters below the ground can be detected by this radar. This is sufficient for antipersonnel plastic land mines as well as for home made explosives. The depth of the upper part of the surface of a shallow underground target is a few centimeters. The Ground Positioning System (GPS) provides the distance between the radar and a point on the ground located above that target. The error in the latter is a few centimeters. Time resolved voltages of backreflected signals are integrated over radar/target distances between 20 meters and 8 meters, and they are also averaged with respect to both source positions as well as with respect to readings of sixteen detectors.",186,63e546c469422edf8b388bff,"{'ACL': None, 'DBLP': None, 'ArXiv': '1303.3941', 'MAG': '1638709134', 'CorpusId': '17671315', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/f9c994cdad4def86da5452807ce3d3dd4a56bdde,The Gel'fand-Levitan-Krein method and the globally convergent method for experimental data,"[{'authorId': '3165225', 'name': 'A. L. Karchevsky'}, {'authorId': '1781830', 'name': 'M. Klibanov'}, {'authorId': '35153886', 'name': 'L. Nguyen'}, {'authorId': '13078545', 'name': 'N. Pantong'}, {'authorId': '144346235', 'name': 'A. Sullivan'}]",,,2013.0,32,0,0,False,"[{'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}]",,2013-03-16,"{'name': 'arXiv: Mathematical Physics', 'pages': None, 'volume': ''}",2022-08-31T22:10:45.803Z,Mathematics,11.371572,8.557571,9,17671315_5/32_1,0.156,-0.32612665292178455,-0.052255421975727856
