,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
659,4042856,89/130,1.0,"The findings from this systematic review highlight that EPA and DHA have differential effects on some cardiometabolic risk factors and that, to some degree, this effect is dependent on the study population. Both EPA and DHA are effective at lowering triglycerides, although there is evidence that DHA may lower triglycerides more than EPA. Whilst neither omega-3 PUFA alters total cholesterol to a great degree, DHA appears to increase HDL cholesterol, particularly the more cardioprotective HDL 2 subfraction, whilst EPA decreases HDL 3 cholesterol. DHA increases LDL cholesterol more than EPA, and more so in men than in women, and also increases LDL particle size, which may be less atherogenic. From the more limited trial **data** available, DHA may be more effective than EPA at lowering heart rate and blood pressure in normotensive individuals, whilst both EPA and DHA inhibited platelet function but had no effect on fibrinolytic function. Whilst inconsistent findings were reported for the effects of EPA and DHA on inflammatory markers and glycaemic control, both omega-3 PUFAs were able to lower oxidative stress, which is increased in certain subjects such as diabetics thereby increasing their risk of cardiovascular disease.",191,63e5482769422edf8b65a08a,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2787975960', 'CorpusId': '4042856', 'PubMed': '29425187', 'DOI': '10.3390/ijms19020532', 'PubMedCentral': '5855754'}",https://www.semanticscholar.org/paper/9b9d9367c69a3377f7a69272e1fb900ac30fbeac,The Differential Effects of Eicosapentaenoic Acid and Docosahexaenoic Acid on Cardiometabolic Risk Factors: A Systematic Review,"[{'authorId': '33210723', 'name': 'Jacqueline K. Innes'}, {'authorId': '144307117', 'name': 'P. Calder'}]",International Journal of Molecular Sciences,8506a01a-40b8-4e6f-bbb8-ce2492139c15,2018.0,101,131,4,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]","['Review', 'JournalArticle']",2018-02-01,"{'name': 'International Journal of Molecular Sciences', 'pages': None, 'volume': '19'}",2023-01-27T17:07:31.068Z,Medicine,11.067054,10.757585,24,4042856_89/130_1,0.685,-0.6306446529217844,2.1477585780242734
662,248366486,10/24,1.0,"Additionally, Tables II and III contain the results obtained for the δ and β exponents defined in the main text, as measured from h (t) and w(t), respectively. In these tables, given an exponent ν, we use ν 1 to denote its value for the front of the precursor film (Z = 1) and ν 2 to denote its value for the front of the supernatant layer (Z = 2). Tables IV and V collect the results for the dynamic and roughness exponents obtained for the front of the precursor layer by analyzing the height-difference correlation function C 2 (r, t) as detailed in section III B of the main text. Finally, Table VI collects the values of 2α = 2(α − α loc ) as obtained from **data** collapses of the height-difference correlation function analogous of that shown in Fig. 8. Note α = 0, implying intrinsic anomalous scaling for all parameter values.",154,63e551cc5728175ba35bf605,"{'ACL': None, 'DBLP': None, 'ArXiv': '2204.10761', 'MAG': None, 'CorpusId': '248366486', 'PubMed': '35706198', 'DOI': '10.1103/PhysRevE.105.054801', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/2b1e62ffc56c1564f92dc173467d1f318031959f,Spreading fronts of wetting liquid droplets: Microscopic simulations and universal fluctuations.,"[{'authorId': '88881676', 'name': 'J. M. Marcos'}, {'authorId': '1404886373', 'name': 'P. Rodriguez-Lopez'}, {'authorId': '46271288', 'name': 'J. Meléndez'}, {'authorId': '6683241', 'name': 'R. Cuerno'}, {'authorId': '1388376109', 'name': 'J. Ruiz-Lorenzo'}]",Physical Review E,19842b7b-a4d1-4f9a-9714-87d878cf6e73,2022.0,42,2,0,False,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}]",['JournalArticle'],2022-04-22,"{'name': 'Physical review. E', 'pages': '\n          054801\n        ', 'volume': '105 5-1'}",2022-12-15T01:28:24.378Z,Physics,9.539563,6.879366,28,248366486_10/24_1,0.417,-2.1581356529217857,-1.7304604219757271
666,52910603,16/27,1.0,"Assuming linear indifference curves, transitivity is defined as the log of the relative values of three goods A, B and C (in that preferred order) having the following relation, logIP A:C » logIP B:C þ logIP A:B (Padoa-Schioppa and Assad, 2008). In order to compare the transitive behavior during the inactivation experiment, the transitivity measure was compared in a two-way ANOVA with factors: laser (on/ off) and cable-type (blocked/patent). The distance between paired points on the transitivity plot for laser-on and -off trials from the same sessions was also computed and compared using a two-way ANOVA with fiber-type and virus used as factors Progressive ratio task A within-subjects design was implemented using four of the animals used in the economic choice task. The sample size (n = 8) was constrained by the number of rats used in the economic choice experiment and was ultimately chosen based on prior work showing a positive effect of medial OFC lesions on the PR task (Münster and Hauber, 2017). The number of ratios completed and the number of lever presses for each session were used as the measure of interest. A repeated measures ANOVA was used to compare sessions with the blocked and patent fibers with rat and run used as blocking factors. The same analysis was run for the consumption test. The funders had no role in study design, **data** collection and interpretation, or the decision to submit the work for publication. Data availability Data is available in Github (https://github.com/mphgardner/Econ-Choice-Task) as well as in the source **data** file for Figure 5.",258,63e5380725bd26f5e734a2bc,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2895016462', 'CorpusId': '52910603', 'PubMed': '30281020', 'DOI': '10.7554/eLife.38963', 'PubMedCentral': '6170187'}",https://www.semanticscholar.org/paper/09e1c98ba97e82c9cf91db4b463cfcb6c4776820,Medial orbitofrontal inactivation does not affect economic choice,"[{'authorId': '145799256', 'name': 'Matthew P. H. Gardner'}, {'authorId': '51239690', 'name': 'Jessica Conroy'}, {'authorId': '4714666', 'name': 'Clay V Styer'}, {'authorId': '51445392', 'name': 'Timothy Huynh'}, {'authorId': '4554493', 'name': 'L. Whitaker'}, {'authorId': '4192235', 'name': 'G. Schoenbaum'}]",eLife,07365b9a-c0ce-4dd3-b93b-a02e1c81e0c6,2018.0,55,26,0,False,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2018-10-03,"{'name': 'eLife', 'pages': None, 'volume': '7'}",2022-12-13T05:41:58.376Z,Biology,13.776253,13.179978,33,52910603_16/27_1,0.593,2.0785543470782155,4.570151578024273
667,134689280,15/20,2.0,"Time-slice synchronicity should result from the judgmentally objective (sensu Galison 1998) representation of assembled spatiotemporal data. That **data** should then be converted into interpretive **data** through the stages informed by the concepts this chapter has introduced so far. The developmental significance in the inhabitant's perspective likely operates on a scale that differs from archaeological formation. Another sequence of concepts should be devised to identify the appropriate human scale(s) of time and how it manifests interrelations with archaeological evidence. Currently, for social interpretation, there are better concepts available for the critical understanding of synchronous analysis. This may therefore be preferable to introducing a further problem of **data** availability and the theoretical complications of **data** modelling, of course, depending on purpose and case. Time-slice synchronicity has the added advantage that it puts past built environment situations on a level playing field with analysing contemporary built environment situations.",145,63e507dca64b9c3ca0db0fd1,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2618786577', 'CorpusId': '134689280', 'PubMed': None, 'DOI': '10.1007/978-3-319-25316-9_6', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/3ee45f4c275bc667ddd1bf7f0adb18638eefe2a3,Understanding by the Lines We Map: Material Boundaries and the Social Interpretation of Archaeological Built Space,"[{'authorId': '101163243', 'name': 'Benjamin N. Vis'}]",,,2018.0,104,2,0,True,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Geography', 'source': 'external'}]",,,"{'name': '', 'pages': '81-105', 'volume': ''}",2022-09-05T22:38:57.195Z,Sociology,16.105217,8.032431,3,134689280_15/20_2,0.75,4.407518347078215,-0.5773954219757265
679,118522044,38/41,1.0,"Figure 8 .
8Low ω behavior of the real and imaginary part of the yy conductivity for T = 0.99 T c (black), T = 0.97 T c (brown) and T = 0.90 T c (red). The **data** were obtained considering c = 1/10 and µ φ /µ η = 1. For different values of the constant c the behavior of σ yy is qualitatively the same.
",66,63e516aee572c3e23046c262,"{'ACL': None, 'DBLP': None, 'ArXiv': '1309.5093', 'MAG': '1971643953', 'CorpusId': '118522044', 'PubMed': None, 'DOI': '10.1007/JHEP01(2014)054', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/97ade6fc321a490c75cdbe0d1a418aaf1bde8fd1,Coexistence of two vector order parameters: a holographic model for ferromagnetic superconductivity,"[{'authorId': '50750425', 'name': 'A. Amoretti'}, {'authorId': '51047793', 'name': 'A. Braggio'}, {'authorId': '27712068', 'name': 'N. Maggiore'}, {'authorId': '6840568', 'name': 'N. Magnoli'}, {'authorId': '41077376', 'name': 'Daniele Musso'}]",,,2013.0,70,50,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2013-09-19,"{'name': 'Journal of High Energy Physics', 'pages': '1-39', 'volume': '2014'}",2023-01-21T18:14:28.149Z,Physics,9.650287,6.974963,28,118522044_38/41_1,0.927,-2.0474116529217845,-1.6348634219757274
681,91186200,12/14,1.0,"Figure 3 .
3Results from Carr-Purcell-Meibom-Gill (CPMG) measurements of PDMS melts under shear. The insets indicate the shear rates applied in the Couette cell. On the left, the result for the sample of a molecular weight of 410 g/mole, and, on the right, the result for the sample of a molecular weight of 63,000 g/mol, are depicted. Below each figure the residuals from a mono exponential (left) or biexponential (right) fit to the experimental **data** acquired under the highest shear rate are depicted as a measure of the quality of the fit.
",91,63e5562ae95157eb6592f470,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2899735132', 'CorpusId': '91186200', 'PubMed': '30961156', 'DOI': '10.3390/polym10111231', 'PubMedCentral': '6401842'}",https://www.semanticscholar.org/paper/9eccce2ae6354acda01502b404e75e9cb9803e80,Polymer Chain Mobility under Shear—A Rheo-NMR Investigation,"[{'authorId': '39944243', 'name': 'Brigitte Wiesner'}, {'authorId': '153044433', 'name': 'B. Kohn'}, {'authorId': '36734398', 'name': 'M. Mende'}, {'authorId': '40255584', 'name': 'U. Scheler'}]",Polymers,4efb9ad7-9740-4922-b9c8-c29376ca2223,2018.0,23,2,0,True,"[{'category': 'Materials Science', 'source': 's2-fos-model'}, {'category': 'Materials Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2018-11-01,"{'name': 'Polymers', 'pages': None, 'volume': '10'}",2022-12-02T10:46:36.022Z,Materials Science,9.533995,7.2282963,28,91186200_12/14_1,0.857,-2.163703652921784,-1.381530121975727
684,47224394,8/11,1.0,"t Ct/min with P3NS1 spent medium. § Supernatant 791T/36 Clone 3 was diluted 1:10 and absorbed with 108 cells/ml at room temperature for 2 h. These conditions were based upon those used successfully with a monoclonal antibody to a rat breast carcinoma, which has a titre against relevant target cells of 1/1000 (Gunn et al., 1980); this was also the titre empirically determined for 791T/ 36 Clone 3. Table III shows **data** from experiments in which the monoclonal antibody was (a) absorbed by 791T cells and tested against other cross-reactive target cells, (b) absorbed with other tumour cells and tested against 791T, or (c) absorbed with, and tested against cells other than 791T. Where the cross-tested absorbing cells or target cells were reactive with the antibody (Table II) reductions of bound ct/min of between 70% and 90% were obtained after absorption. When the antibody was absorbed with non-crossreactive cells (Mel 2a, Mel 57, PA-1) however, the reduction of activity against 791T cells was only 11-24%. These results support the specificity of the antibody demonstrable in direct tests.",177,63e550585728175ba33b7f92,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2012769918', 'CorpusId': '47224394', 'PubMed': '6941806', 'DOI': '10.1038/BJC.1981.87', 'PubMedCentral': '2010673'}",https://www.semanticscholar.org/paper/faa06a042a6c03b707eb89d50833d95e7bb67099,Antitumour reactions of monoclonal antibody against a human osteogenic-sarcoma cell line.,"[{'authorId': '4114571', 'name': 'M. Embleton'}, {'authorId': '1889165', 'name': 'B. Gunn'}, {'authorId': '3818774', 'name': 'V. Byers'}, {'authorId': '37497632', 'name': 'R. W. Baldwin'}]",British Journal of Cancer,a7abfa95-0b9f-4416-9cd2-3271591663d2,1981.0,20,145,2,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],1981-05-01,"{'name': 'British Journal of Cancer', 'pages': '582 - 587', 'volume': '43'}",2022-12-19T02:59:21.462Z,Biology,12.085296,13.161096,-1,47224394_8/11_1,0.727,0.3875973470782146,4.551269578024273
707,18075776,2/15,2.0,"Information about the status of women in contemporary Ghana can be gleaned from a plethora of sources, using a variety of methodological approaches. Our decision to use survey **data** was shaped by the demonstrated advantages of this research method including efficiency, generalizability, and versatility (Fowler, 2014). While several waves of the Ghana national census **data** are available, the items covered therein do not allow for an in-depth examination of the day-to-day experiences in the lives of Ghanaian women, especially in the area of empowerment. This is largely because demographic **data** typically tends to focus simply on the outcomes of processes that may have relevance for the empowerment of women, rather than on the empowerment dynamic of such processes or interpersonal interactions. For instance, while national surveys do provide information about number of children living in a household, they do not examine related sexuality issues such as the extent to which sex is viewed as a source of pleasure vs. simply as a procreational process (Pereira, 2003). Feminist scholars such as McFadden (2003) have (i) argued that sexuality needs to be conceptually distinguished from reproduction, (ii) demonstrated the relationship between power and sexual pleasure, and (iii) implied that the importance ascribed to female sexual pleasure, even in the context of legallysanctioned long-term, heterosexual, committed relationships, is an index of feminist choice. Furthermore, the national census does not explore the adherence with traditional values such as those captured by proverbs. As such, detailed information about the state of affairs in the lives of contemporary Ghanaian women is best gleaned from surveys designed to explore decision-making and empowerment, such as the Ghana Everyday Lives Survey.",272,63e51a6c34bf00579f5e532d,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2089114929', 'CorpusId': '18075776', 'PubMed': '25506334', 'DOI': '10.3389/fpsyg.2014.01371', 'PubMedCentral': '4246668'}",https://www.semanticscholar.org/paper/a59c34f5bcb788fe6654e5bd29dba82059f97429,"If times change, should we throw away the hearthstone? Exploring (Dis) continuities in autonomy and decision-making in the lives of Ghanaian women","[{'authorId': '48005678', 'name': 'V. Dzokoto'}, {'authorId': '7892432', 'name': 'A. Darkwah'}]",Frontiers in Psychology,89097a03-8be6-4e2d-ae2c-a6df64c77a06,2014.0,69,2,1,True,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Sociology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]","['JournalArticle', 'Review']",2014-11-28,"{'name': 'Frontiers in Psychology', 'pages': None, 'volume': '5'}",2023-01-23T08:08:13.356Z,Sociology,14.37893,9.942739,16,18075776_2/15_2,0.133,2.6812313470782154,1.3329125780242723
708,4456587,12/21,1.0,"10-12 week old male FXR KO mice and their WT littermates, described elsewhere 49 and bred from founders acquired from the Jackson Labs (Bar Harbour, ME), were singly housed in an AAALAC-approved facility with a 12-12 light-dark cycle, and allowed ad libitum access to HFD (D12492, Research Diets, New Brunswick, NJ) and water unless otherwise noted. After 10 weeks of HF-feeding, male mice were randomly divided into body weight and fat-matched groups within genotype, and we performed VSG or sham surgery as above. Based on our power analyses, completed using previous **data** to determine the expected variance and effect sizes, and based on our historical **data** regarding post-operative mortality, we performed sham surgery on 13 WT and 9 KO mice and VSG surgery on 14 WT and 15 KO mice. 5 KO-VSG and 4 WT-VSG mice died from complications of surgery and were not included in any of the analyses. Food intake and body weight was monitored weekly. Body composition was measured 1 week prior to and 11 weeks following surgery by magnetic resonance imaging (Echo Medical Systems, Houston, TX). An additional 1 WT-sham, 2 KO-VSG and 2 WT-VSG mice died (or were found moribund) during the period of metabolic phenotyping that occurred between weeks 8 and 15. For any given analysis, only mice that are represented throughout the entire timecourse were included. In addition, for the macronutrient preference study, **data** from several individuals were excluded based on pre-established criteria-in this case, that the mice consistently spilled the powdered macronutrient diets on the cage floor making accurate measurement of what was ingested impossible. For the microbiota analyses, one WT-VSG individual was excluded due to a noted investigator error while collecting the cecal samples at sacrifice.",285,63e546b669422edf8b3688f6,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2019441910', 'CorpusId': '4456587', 'PubMed': '24670636', 'DOI': '10.1038/nature13135', 'PubMedCentral': '4016120'}",https://www.semanticscholar.org/paper/2e047f2d6440711ee92332ed63d0c3d5e22e5beb,FXR is a molecular target for the effects of vertical sleeve gastrectomy,"[{'authorId': '40080450', 'name': 'K. Ryan'}, {'authorId': '4103705', 'name': 'V. Tremaroli'}, {'authorId': '3430598', 'name': 'C. Clemmensen'}, {'authorId': '1395882632', 'name': 'P. Kovatcheva-Datchary'}, {'authorId': '5715422', 'name': 'Andriy Myronovych'}, {'authorId': '4088193', 'name': 'R. Karns'}, {'authorId': '1398218710', 'name': 'H. Wilson-Pérez'}, {'authorId': '4720969', 'name': 'D. Sandoval'}, {'authorId': '1682931', 'name': 'Rohit Kohli'}, {'authorId': '3974379', 'name': 'F. Bäckhed'}, {'authorId': '2417690', 'name': 'R. Seeley'}]",Nature,6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,2014.0,72,782,31,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2014-03-26,"{'name': 'Nature', 'pages': '183 - 188', 'volume': '509'}",2023-01-29T17:46:22.255Z,Medicine,13.801094,11.309995,-1,4456587_12/21_1,0.571,2.103395347078216,2.7001685780242735
710,20937129,6/15,1.0,"We analyzed the relationships between morphologic and hemodynamic effectiveness in 107 lesions that fulfilled either 1 or 2 of the specified criteria (Figure 1). A total of 89 lesions had complete **data** for PG before and after stenting, while 52 had **data** from a lung perfusion scan. ""Morphologic effectiveness"" was obtained in 95 of the 107 analyzed lesions (89%). Reduction of PG greater than 50% occurred in 62/89 patients (70%), while perfusion ratio increased more than 20% in 40/52 patients (77%). As a result, ""hemodynamic effectiveness"" was obtained in 80/107 (75%) lesions. There was no significant difference in the frequency of achieving ""reduced PG >50%"", or ""improved perfusion ratio >20%"" between the ""morphologic effective"" group and the ""morphologic non-effective"" group. However, if we included either achievement of ""reduced PG >50%"" and/or ""improved perfusion ratio >20%"" as hemodynamic effective, there was a significant difference in the possibility of hemodynamic effectiveness between the 2 groups (74/95; 78% vs. 6/12; 50%, P<0.05, Figure 6).",161,63e50a54c0269048cfac9154,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2463345334', 'CorpusId': '20937129', 'PubMed': '27385497', 'DOI': '10.1253/circj.CJ-15-1196', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/f1b237e17b060cdc5fb46e0d6a132cd3d5ba97b1,Morphological and Hemodynamic Effectiveness of Stenting for Pulmonary Artery Stenosis　- Subanalysis of JPIC Stent Survey.,"[{'authorId': '13656325', 'name': 'Takanari Fujii'}, {'authorId': '50792657', 'name': 'H. Tomita'}, {'authorId': '10322861', 'name': 'Kazuto Fujimoto'}, {'authorId': '28949543', 'name': 'S. Otsuki'}, {'authorId': '2110762132', 'name': 'Toshiki Kobayashi'}, {'authorId': '48679234', 'name': 'Y. Ono'}, {'authorId': '3309769', 'name': 'S. Yazaki'}, {'authorId': '34939057', 'name': 'Sung-Hae Kim'}, {'authorId': '48420266', 'name': 'T. Nakanishi'}]",Circulation Journal,0beb4e48-5f6a-4c24-b479-788ac039b58b,2016.0,17,4,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Engineering', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]","['JournalArticle', 'Review']",2016-07-25,"{'name': 'Circulation journal : official journal of the Japanese Circulation Society', 'pages': '\n          1852-6\n        ', 'volume': '80 8'}",2022-12-04T08:07:48.594Z,Medicine,13.87124,12.630696,-1,20937129_6/15_1,0.4,2.1735413470782152,4.020869578024273
711,212623008,23/25,1.0,"Fig. 1 .
1Flowchart of study recruitment, treatment allocation, attrition, and available **data** per measurement.",14,63e54ec65728175ba3017a81,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3004183492', 'CorpusId': '212623008', 'PubMed': '32144418', 'DOI': '10.1093/schbul/sbz135', 'PubMedCentral': '7505172'}",https://www.semanticscholar.org/paper/bb9020e763d256c893137f94a9854e3835042fa8,Facilitating Recovery of Daily Functioning in People With a Severe Mental Illness Who Need Longer-Term Intensive Psychiatric Services: Results From a Cluster Randomized Controlled Trial on Cognitive Adaptation Training Delivered by Nurses,"[{'authorId': '4974791', 'name': 'Annemarie P. M. Stiekema'}, {'authorId': '1557345542', 'name': 'M. van Dam'}, {'authorId': '120288955', 'name': 'R. Bruggeman'}, {'authorId': '8604612', 'name': 'Jeroen E. Redmeijer'}, {'authorId': '39988834', 'name': 'M. Swart'}, {'authorId': '8124347', 'name': 'Marian Dethmers'}, {'authorId': '34648630', 'name': 'Kees Rietberg'}, {'authorId': '3714233', 'name': 'E. Wekking'}, {'authorId': '3520163', 'name': 'D. Velligan'}, {'authorId': '3076077', 'name': 'M. Timmerman'}, {'authorId': '145591647', 'name': 'A. Aleman'}, {'authorId': '46650617', 'name': 'S. Castelein'}, {'authorId': '80665524', 'name': 'J. van Weeghel'}, {'authorId': '5042401', 'name': 'G. Pijnenborg'}, {'authorId': '80899090', 'name': 'L. van der Meer'}]",Schizophrenia bulletin,ac88e0cc-a51a-43d1-b09c-518195f3f8a2,2020.0,74,11,0,False,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-03-07,"{'name': 'Schizophrenia Bulletin', 'pages': '1259 - 1268', 'volume': '46'}",2023-01-24T19:33:49.246Z,Psychology,12.646533,10.236392,-1,212623008_23/25_1,0.92,0.9488343470782148,1.6265655780242732
716,52910603,14/27,1.0,"Raw **data** was collected using custom written code in Python for both the economic choice task and for the progressive ratio task. All further analysis was performed using MATLAB. As described previously (Padoa-Schioppa and Assad, 2006), in order to estimate a scalar relative value of two goods from a limited subset of all possible offers, an assumption must be made about the function relating the two goods in offer space. Here we assume a linear indifference curve (within a reasonable set of offer space) which entails that the ratio of the number of each good offered leading to indifferent behavior remains constant as the number of goods offered increases. In order to estimate the relative value of two goods from the choice behavior we performed a probit regression for each session (Padoa-Schioppa and Assad, 2008), which uses the cumulative distribution function of the normal distribution to predict the choice behavior given the log ratio of the offers. This provides estimated parameters and s of the fitted normal distribution, which were used as estimates for the log of the indifference point (IP) -the estimated relative value -and inverse slope parameter respectively. Sessions with relative pellet values outside of the offer range tested were not included in the analysis. This was done by excluding sessions (n = 4) with estimated indifference points IP ¼ expðÞgreater than a 6:1 ratio (non-preferred:preferred pellet).",229,63e5380725bd26f5e734a2bc,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2895016462', 'CorpusId': '52910603', 'PubMed': '30281020', 'DOI': '10.7554/eLife.38963', 'PubMedCentral': '6170187'}",https://www.semanticscholar.org/paper/09e1c98ba97e82c9cf91db4b463cfcb6c4776820,Medial orbitofrontal inactivation does not affect economic choice,"[{'authorId': '145799256', 'name': 'Matthew P. H. Gardner'}, {'authorId': '51239690', 'name': 'Jessica Conroy'}, {'authorId': '4714666', 'name': 'Clay V Styer'}, {'authorId': '51445392', 'name': 'Timothy Huynh'}, {'authorId': '4554493', 'name': 'L. Whitaker'}, {'authorId': '4192235', 'name': 'G. Schoenbaum'}]",eLife,07365b9a-c0ce-4dd3-b93b-a02e1c81e0c6,2018.0,55,26,0,False,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2018-10-03,"{'name': 'eLife', 'pages': None, 'volume': '7'}",2022-12-13T05:41:58.376Z,Biology,13.8264265,13.21823,33,52910603_14/27_1,0.519,2.128727847078215,4.608403578024273
717,244214739,8/15,2.0,"The striking discrepancies seen for SSTs are amplified in the northern cores, with systematic overestimations obtained with dinocysts, with the reconstructed values being significantly above the modern summer ones. This pattern was also registered during HEs in the northern Bay of Biscay, suggesting that specific environmental conditions, related to the coldest contexts, may generate strong divergences in the sensitivity ranges of the two groups. As previously discussed in references where dinocyst **data** were published (see Table 1), this can be partly explained by their ecological affinities, which can be seen as antagonist when dealing with an organic phytoplanktonic group, i.e., dinocysts, versus a calcareous one, i.e., foraminifera, with the latter grazing on diverse substrates and inhabiting a large depth interval within the water column. As seen in Figure  4, low sea-surface salinities were recorded between 50 and 10 ka, conditions that PF, known to form stenohaline populations, rather avoid (even if the dominant species, NP, tolerates low values [9]). Regarding the mechanisms ruling the water column structure during the last glaciation and especially HEs or stadials, a segregation in space, mainly depth, and time, mainly the season of growth, can be the reason behind the detected discrepancies. Thus, which group has better recorded past events? It is impossible to speculate, given the current limited knowledge available, but incoherencies have to be taken into account when interpreting paleoceanographical and paleoclimatological changes. For the two populations here compared, stratification is probably one of the key parameters; however, the whole set of hydrographical parameters, biological and physical, has to be considered and questioned. Interpretations are further complicated by the fact that none of the parameters are independent. Therefore, additional new reconstructions, such as those we propose with this article, are useful, as they enlarge the set of variables to be tested. It could be argued that this introduces more instability to the debate; on the contrary, we claim that it raises important fundamental questions and new ways for researchers to better monitor past environments.",332,63e53d214d1527b9f5abb0dc,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3204723603', 'CorpusId': '244214739', 'PubMed': None, 'DOI': '10.3390/geosciences11100409', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/e665e387d0374b61d284c960161626f92c23f460,Are Past Sea-Ice Reconstructions Based on Planktonic Foraminifera Realistic? Study of the Last 50 ka as a Test to Validate Reconstructed Paleohydrography Derived from Transfer Functions Applied to Their Fossil Assemblages,"[{'authorId': '3533210', 'name': 'F. Eynaud'}, {'authorId': '90328357', 'name': 'S. Zaragosi'}, {'authorId': '16011512', 'name': 'Mélanie Wary'}, {'authorId': '2140877029', 'name': 'Emilie Woussen'}, {'authorId': '90623476', 'name': 'L. Rossignol'}, {'authorId': '40519832', 'name': 'Adrien Voisin'}]",Géosciences,949c1b01-6a8c-4610-a5df-ba163cfa2242,2021.0,79,1,0,False,"[{'category': 'Geography', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2021-09-28,"{'name': 'Geosciences', 'pages': None, 'volume': None}",2023-01-20T08:45:55.353Z,Geography,10.774564,9.176058,-1,244214739_8/15_2,0.533,-0.9231346529217852,0.5662315780242722
