,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
2392,170072629,5/21,1.0,"Data was collected online by Google form during March-May 2018. The link to the questionnaire was spread to employees of the banking and financial companies around Indonesia. A total of 152 questionnaires were obtained for further analysis. The number of participant is appropriate according to Hair, J.F., Hult, G. T. M., Ringle, C. M., & Sarstedt, M. (2014) when the model has seven construct or less, the minimum sample size suggested is 150. Before the actual **data** collection, the author encountered several obstacles, such as the uneven knowledge of FinTech, the difficulty for some younger worker to understand certain terms, some sensitive questions on demographic questions about salary, length of service, and email address grab. Therefore, the final criteria of the sample collected were:",124,63e5537bebb3770f72c2b5c8,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2930184831', 'CorpusId': '170072629', 'PubMed': None, 'DOI': '10.21776/UB.APMBA.2018.007.02.2', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/44371171d7598257791a26371596cfc10befc6c6,"Influence Socially Responsible Human Resource Management, Technostress Creators And Employee Satisfaction To Use Fintech (Study On Financial Institutions In Indonesia)","[{'authorId': '134530864', 'name': 'Niki Sanjaya'}, {'authorId': '114252116', 'name': 'Ben-Roy Do'}, {'authorId': '96581034', 'name': 'U. Salim'}, {'authorId': '134868865', 'name': 'Wahdiyat Moko'}]",Asia Pacific Management and Business Application,,2018.0,26,1,0,True,"[{'category': 'Business', 'source': 's2-fos-model'}, {'category': 'Business', 'source': 'external'}]",,2018-12-31,"{'name': 'Asia Pacific Management and Business Application', 'pages': None, 'volume': None}",2023-01-22T21:42:20.232Z,Business,14.42877,9.954052,16,170072629_5/21_1,0.238,2.731071347078215,1.3442255780242736
2395,118926097,3/8,1.0,"The p T0 values obtained from the fits to the **data** at the various considered energies, as well as the value of the goodness of the fit, are shown in the Tab. II.",33,63e51dec8296e79cfbde0675,"{'ACL': None, 'DBLP': None, 'ArXiv': '1801.02536', 'MAG': '3104543948', 'CorpusId': '118926097', 'PubMed': None, 'DOI': '10.1140/epjc/s10052-018-6004-9', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/179783c8a71c8aa12ed23a3c2fbe8a7a721cdd95,Investigation of the energy dependence of the $$p_{\text {T0}}$$pT0 parameter in the Pythia 8 Monte Carlo event generator,"[{'authorId': '50333318', 'name': 'P. Gunnellini'}, {'authorId': '81261379', 'name': 'H. Jung'}, {'authorId': '103150485', 'name': 'R. Maharucksit'}]",The European Physical Journal C,,2018.0,10,4,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2018-01-08,"{'name': 'The European Physical Journal C', 'pages': '1-7', 'volume': '78'}",2023-01-23T08:10:02.859Z,Physics,8.99363,7.0268264,-1,118926097_3/8_1,0.375,-2.7040686529217854,-1.5830000219757272
2396,81585894,7/9,1.0,"Previous studies have shown that betatrophin is the potential regulator of triglyceride clearance [29], and was predicted able to block the catalytic site of LPL [36]. The silencing of betatrophin expression was significantly reduced circulating triglyceride and increased LPL activity and expression [25,37]. Moreover, patients with a higher level of betatrophin significantly correlated with a higher risk of nonalcoholic fatty liver disease (NAFLD) [38] and enhanced ER stress in hepatocyte [39]. Also, the higher expression of betatrophin was reported in patients with liver cirrhosis and has a significant association with the degree of liver fibrosis [40]. Our study was broadly consistent with previous findings that show the fundamental role of betatrophin in the pathogenesis of liver fibrosis related to fatty liver and metabolic syndrome. Thus, the alteration of liver and circulating betatrophin levels may enhance the early stage of hepatocellular carcinoma. According to the preliminary data, here the limitation of our study is that no clear information whether the alteration of betatrophin expression has a direct association with the silencing of miR-122 and early symptom of HCC. Furthermore, we cannot provide a comprehensive **data** the correlation of betatrophin with tumor growth factor that involved in liver fibrosis-HCC development. The result of this study suggests that this liver-derived hormone would also be beneficial as the potential biomarker for the hepatocellular carcinoma-linked metabolic syndrome. Moreover, these findings can contribute considerably to the IOP Conf. Series: Journal of Physics: Conf. Series 1146 (2019) 012003 IOP Publishing doi:10.1088/1742-6596/1146/1/012003 5 development of early diagnosis of HCC related to hypertriglyceridemia, fatty liver, and fibrosis associated obesity and metabolic perturbation. However, further extensive studies are necessary to support our hypothesis and establish the future contribution of betatrophin-miR122 in the pathogenesis of hepatocellular carcinoma caused by metabolic syndrome. The circulating betatrophin level and liver betatrophin expression may offer an opportunity for the clinical administration to prevent the severity of liver injury and patient mortality caused by hepatocarcinoma-related obesity.",320,63e54a5f2dc4912ed8843dd2,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2909246196', 'CorpusId': '81585894', 'PubMed': None, 'DOI': '10.1088/1742-6596/1146/1/012003', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/ec2f4cb6533b6cacc2eee75d9e7cce1d578d8978,The potential role of betatrophin in hepatocellular carcinoma and metabolic syndrome,"[{'authorId': '2064666296', 'name': 'H. Susanto'}, {'authorId': '87859207', 'name': ""A. Aulanni'am""}, {'authorId': '2152895058', 'name': 'C. H. Wang'}, {'authorId': '15136913', 'name': 'D. Wuragil'}, {'authorId': '51148689', 'name': 'A. Handaya'}, {'authorId': '91348487', 'name': 'M. P. Pertiwi'}, {'authorId': '2134441348', 'name': 'S. A. Rufiatin Nisa'}]",Journal of Physics: Conference Series,,2019.0,44,3,0,False,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['Conference'],2019-01-01,"{'name': 'Journal of Physics: Conference Series', 'pages': None, 'volume': '1146'}",2023-01-22T17:55:52.281Z,Biology,11.047351,11.618008,34,81585894_7/9_1,0.778,-0.6503476529217842,3.0081815780242724
2403,205355707,10/17,1.0,"The **data** collected from immunoprecipitation studies using mpkCCD 14 and HEK cells, combined with the results from GST pulldown assays strongly infers that AQP2 interacts with 14-3-3 and -. Furthermore, these selective 14-3-3 interactions being phosphorylation-dependent are supported by 1) an increased interaction of AQP2 with 14-3-3 following dDAVP treatment in a time scale where AQP2 phosphorylation is known to occur; 2) phosphatase inhibitors potentiating the dDAVP-induced AQP2/14-3-3 interactions; 3) a loss of AQP2 in GST pulldowns following -phosphatase treatment of prey lysates; 4) reduced AQP2/14-3-3 interactions in various AQP2 phosphorylation-deficient mutants; and 5) direct interaction of only Ser(P)-256 peptides with immobilized 14-3-3. Overlay assays and SPR analysis provided evidence that a direct 14-3-3/ AQP2 interaction was possible, which was critically dependent on Ser-256 phosphorylation. However, as 14-3-3 is known to associate with other proteins that can interact with AQP2, e.g. AKAP, Nedd4-2, Hsp70, BiP, ␤-actin, tropomyosin, PKA, and PP1 (46 -48), we cannot rule out that other proteins are involved in, or possibly stabilize the interaction, as part of a multiprotein complex. Interestingly, the interaction of AQP2 with 14-3-3 and -differs to other 14-3-3 membrane protein interactions observed in the kidney, e.g. the sodium hydrogen exchanger NHE1 association with 14-3-3␤ (49) and the UT-A urea transporter association with 14-3-3␥ (13), providing additional evidence that 14-3-3 isoforms are not redundant but rather play selective roles in modulating protein function.",229,63e5481769422edf8b638a58,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2274258910', 'CorpusId': '205355707', 'PubMed': '26645691', 'DOI': '10.1074/jbc.M115.691121', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/2a5d07a5ee9a50df5e15ccd830549e5bd7afd2a4,Regulation of the Water Channel Aquaporin-2 via 14-3-3θ and -ζ*,"[{'authorId': '5164128', 'name': 'H. Moeller'}, {'authorId': '1401402648', 'name': 'Joachim Slengerik-Hansen'}, {'authorId': '11003497', 'name': 'Takwa S. Aroankins'}, {'authorId': '5270341', 'name': 'M. Assentoft'}, {'authorId': '3586929', 'name': 'N. MacAulay'}, {'authorId': '49265137', 'name': 'S. K. Moestrup'}, {'authorId': '2403675', 'name': 'V. Bhalla'}, {'authorId': '2951999', 'name': 'R. Fenton'}]",Journal of Biological Chemistry,099a2ecc-54f9-42d3-9ea0-0189027aa04f,2015.0,54,25,2,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Chemistry', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}]",['JournalArticle'],2015-12-08,"{'name': 'The Journal of Biological Chemistry', 'pages': '2469 - 2484', 'volume': '291'}",2023-01-20T10:19:52.736Z,Biology,10.814966,12.345092,34,205355707_10/17_1,0.588,-0.8827326529217849,3.735265578024272
2412,236208828,6/27,1.0,"Exposures studied were (1) 2018 county-level SVI and its subcomponents obtained from the CDC GRASP database, 2 3 and (2) racial composition **data** (reported as proportion of black and Hispanic residents in a county) from the US Census Bureau American Community Survey (ACS) database. 4 The SVI was developed by the CDC as a measure of community resilience to stresses on human health, such as disease outbreaks and natural or human-caused disasters, to help public health officials and emergency response planners identify communities that are likely to need support before, during and after a disaster. 2 3 The index combines statistical **data** from the US Census on 15 variables, grouped together into four related themes: SES, housing composition and disability, minority status and language, and housing type and transport (table 1). Each of these variables is ranked from lowest to highest vulnerability across census tracts in the USA and a county-level percentile rank is calculated for each variable, theme and the overall SVI, with higher percentiles indicating higher social vulnerability. In terms of the racial composition data, we focused on the proportion of black and Hispanic residents in a county since they represent the largest minority groups across a broader geographical region in the USA. The **data** were collected by the US Census Bureau as self-reported race/ ethnicity between 2015 and 2019. 4",223,63e5182be572c3e2307bcc6c,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '236208828', 'PubMed': '34301657', 'DOI': '10.1136/bmjopen-2020-048086', 'PubMedCentral': '8300549'}",https://www.semanticscholar.org/paper/e1a2e8bcd30bbbf98e15544bc04018fac2c97548,Temporal trends in the association of social vulnerability and race/ethnicity with county-level COVID-19 incidence and outcomes in the USA: an ecological analysis,"[{'authorId': '1435726074', 'name': 'Shabatun J. Islam'}, {'authorId': '1491594218', 'name': 'A. Nayak'}, {'authorId': '2149296930', 'name': 'Yingtian Hu'}, {'authorId': '46840894', 'name': 'Anurag Mehta'}, {'authorId': '2120418667', 'name': 'K. Dieppa'}, {'authorId': '13785009', 'name': 'Z. Almuwaqqat'}, {'authorId': '40392154', 'name': 'Y. Ko'}, {'authorId': '4376220', 'name': 'Shivani A. Patel'}, {'authorId': '2009612900', 'name': 'A. Goyal'}, {'authorId': '33864712', 'name': 'S. Sullivan'}, {'authorId': '1797166', 'name': 'T. Lewis'}, {'authorId': '6764434', 'name': 'V. Vaccarino'}, {'authorId': '21154754', 'name': 'A. Morris'}, {'authorId': '3271168', 'name': 'A. Quyyumi'}]",BMJ Open,e6216b43-2428-4aaf-8101-b40e1dfd2810,2021.0,28,18,0,False,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2021-07-01,"{'name': 'BMJ Open', 'pages': None, 'volume': '11'}",2023-01-26T06:22:56.232Z,Medicine,14.3278885,10.628071,16,236208828_6/27_1,0.222,2.6301898470782152,2.018244578024273
2413,118490678,10/15,1.0,"Figure 1 :
1(Color online) Midrapidity p T spectra at 200 GeV for D 0 (D 0 ) meson, inclusive electron, nonphotonic electron, and muon. The solid (dashed) lines are from σ NN cc by STAR (PHENIX). D 0 **data** tagged with (CuCu) or (dAu) are obtained from Cu+Cu or d+Au collisions based on the binary scaling. Data are from Refs.[9,10,11,12,13].
",60,63e5536debb3770f72c0600f,"{'ACL': None, 'DBLP': None, 'ArXiv': '0809.0049', 'MAG': '1987418744', 'CorpusId': '118490678', 'PubMed': None, 'DOI': '10.1103/PhysRevC.78.064911', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/dd1928a2134283c1987048981e7a87266f081e51,Charm hadron production in relativistic heavy ion collisions within a quark combination model,"[{'authorId': '148255474', 'name': 'T. Yao'}, {'authorId': '145172491', 'name': 'W. Zhou'}, {'authorId': '46229323', 'name': 'Q. Xie'}]",,,2008.0,74,7,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2008-08-30,"{'name': 'Physical Review C', 'pages': '064911', 'volume': '78'}",2022-12-13T09:11:01.464Z,Physics,7.5184736,6.817744,14,118490678_10/15_1,0.667,-4.179225052921785,-1.792082421975727
2416,229179745,18/73,1.0,"The second study was preregistered via AsPredicted (#39658) under the title ""Predicting the future, Study April 2020"" (available from https://aspredicted.org/blind.php?x=js8tw5; please note that the number of the hypotheses in the text do not correspond to the number of the preregistered ones). However, due to the Covid-19 pandemic, **data** collection was done different than originally planned (namely over the internet rather than in person), as will be explained below.",68,63e559193eb43b0c8ae7449f,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3112603951', 'CorpusId': '229179745', 'PubMed': '33315882', 'DOI': '10.1371/journal.pone.0243486', 'PubMedCentral': '7735630'}",https://www.semanticscholar.org/paper/c7f59f3aac0621c74af29a1582e369aadbb1c93e,The bright side of pessimism: Promoting wealth redistribution under (felt) economic hardship,"[{'authorId': '3508542', 'name': 'Silvia Galdi'}, {'authorId': '39293002', 'name': 'A. Maass'}, {'authorId': '120456871', 'name': 'A. Robbiani'}]",PLoS ONE,0aed7a40-85f3-4c66-9e1b-c1556c57001b,2020.0,121,0,0,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Economics', 'source': 's2-fos-model'}, {'category': 'Political Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-12-14,"{'name': 'PLoS ONE', 'pages': None, 'volume': '15'}",2023-01-13T14:20:39.471Z,Psychology,14.047374,10.512489,16,229179745_18/73_1,0.247,2.3496753470782146,1.9026625780242732
2418,196543150,2/17,1.0,"In the following, we provide a brief explanation on how EEG/MEG source space connectivity can be calculated from EEG and MEG measurements. In Figure 1 an example pipeline how to extract source space connectivity patterns from EEG/MEG is depicted. In a first step, EEG/MEG sensor signals are recorded. In this step, it is important to assure optimal quality of the measurements. These recordings are then usually preprocessed to remove environmental and physiological noise. For example, this is done by excluding segments of **data** contaminated by eye or muscle artifacts. Decomposition techniques such as independent component analysis (ICA) are frequently used to remove eye blinks or cardiac artifacts. However, one should be cautious since ICA might introduce spurious connectivity as it removes shared activity from all sensors. In other words, ICA employs a calculation on all channels that might introduce similarity between the signals. The effects of ICA artifact removal on subsequent connectivity analyses is not clearly quantified yet and should be clarified in future studies. Also filtering of the EEG and MEG signals should be done carefully in order to prevent the introduction of phase differences. Therefore, it is recommended to use zero-phase shift filters, for instance, to remove 50/60 Hz power line noise and to refrain from filtering as much as possible (38).",214,63e535482b2577cbfa5afa03,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2970313893', 'CorpusId': '196543150', 'PubMed': '31379703', 'DOI': '10.3389/fneur.2019.00721', 'PubMedCentral': '6651209'}",https://www.semanticscholar.org/paper/a171b3285d11014b563ce072611e7ed5ed9313bd,Network Perspectives on Epilepsy Using EEG/MEG Source Connectivity,"[{'authorId': '6767767', 'name': 'P. van Mierlo'}, {'authorId': '1826527', 'name': 'Y. Höller'}, {'authorId': '144888963', 'name': 'N. Focke'}, {'authorId': '1705376', 'name': 'S. Vulliémoz'}]",Frontiers in Neurology,3513ce18-3757-4358-b15f-7060af98e6d0,2019.0,111,48,2,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]","['Review', 'JournalArticle']",2019-07-17,"{'name': 'Frontiers in Neurology', 'pages': None, 'volume': '10'}",2023-01-20T14:21:53.966Z,Psychology,14.765643,11.632777,-1,196543150_2/17_1,0.118,3.0679443470782157,3.0229505780242736
2419,15294885,21/25,1.0,"variable [ 13 ,
13Definition 3.1] and by a relation between M(f ) andM (f ) shown in [17, Eq. (5)]. By using the phase φ(f ) ofM (f ), we can rewrite the complementary PSD asM (f ) = |M(f )|e jφ(f ) = k(f ) M(f )M(−f )e jφ(f ) , where 0 ≤ φ(f ) ≤ 2π. In the next lemma, the properties of the impropriety frequency and the phase functions are provided. Lemma 2: The impropriety frequency function k(f ) and the phase function φ(f ) satisfy 0 ≤ k(f ) ≤ 1, k(−f ) = k(f ), and φ(−f ) = φ(f ), ∀f. (17) Proof: Sincem[−k] =m[k] by definition, we haveM (−f ) =M (f ), which implies φ(−f ) = φ(f ). This also leads to k(−f ) = k(f ) by (16). By using the property |M(f )| 2 ≤ M(f )M(−f ) shown in [17, Eq. (5)], we have 0 ≤ k(f ) ≤ 1. ✷ For example, an uncorrelated real-valued PAM **data** sequence results in k(f ) = 1, ∀f , whereas any proper-complex **data** sequence results in k(f ) = 0, ∀f . By using the impropriety frequency function, we can rewrite the MSE (15) in the form of a function ofs(f ) as a function of s(f ).",219,63e542632a2a7b22bdc4f40d,"{'ACL': None, 'DBLP': 'journals/corr/YeoCL14', 'ArXiv': '1405.6450', 'MAG': '2027400707', 'CorpusId': '15294885', 'PubMed': None, 'DOI': '10.1109/JCN.2015.000003', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/0b6fd977cefe0eeca6822d4f814675d0ffeae23b,Joint transmitter and receiver optimization for improper-complex second-order stationary data sequence,"[{'authorId': '2735802', 'name': 'Jeong Ho Yeo'}, {'authorId': '2166303062', 'name': 'Joon Ho Cho'}, {'authorId': '3295148', 'name': 'J. Lehnert'}]",Journal of Communications and Networks,145c5ca8-f1e1-4abd-96eb-de3c22519262,2014.0,32,8,0,True,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}]",['JournalArticle'],2014-05-25,"{'name': 'Journal of Communications and Networks', 'pages': '1-11', 'volume': '17'}",2023-01-21T06:28:00.383Z,Computer Science,10.790532,6.154549,-1,15294885_21/25_1,0.84,-0.9071666529217843,-2.455277421975727
2421,207778550,9/48,2.0,"In Ref. [36] it was written: This method allows the determination of experimental systematic uncertainties that have been underestimated by their authors, and some implicit correlations of the **data** can also be obtained. Additional systematic and statistical uncertainties of each experimental study are determined in accordance with the observed distribution of the **data** around the calculated mean value [66]. Application of the method is based on the iterative procedure of minimizing the mean squares deviations with the assessed statistical and systematic uncertainties.",82,63e533d82b2577cbfa2bc706,"{'ACL': None, 'DBLP': None, 'ArXiv': '1911.01825', 'MAG': '2987753978', 'CorpusId': '207778550', 'PubMed': None, 'DOI': '10.1016/j.nds.2019.12.004', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/27ed0dbd95afb891c49e1426918dadfea64b6bd0,Unrecognized Sources of Uncertainties (USU) in Experimental Nuclear Data,"[{'authorId': '121352917', 'name': 'R. Capote'}, {'authorId': '4730054', 'name': 'S. Badikov'}, {'authorId': '38992078', 'name': 'A. Carlson'}, {'authorId': '145368093', 'name': 'I. Durán'}, {'authorId': '2599254', 'name': 'F. Gunsing'}, {'authorId': '70362616', 'name': 'D. Neudecker'}, {'authorId': '20451793', 'name': 'V. Pronyaev'}, {'authorId': '9454311', 'name': 'P. Schillebeeckx'}, {'authorId': '88921671', 'name': 'G. Schnabel'}, {'authorId': '152798104', 'name': 'D. Smith'}, {'authorId': '136997973', 'name': 'A. Wallner'}]",Nuclear Data Sheets,1a624d3a-7238-4368-b208-cdebb1e8ccc8,2019.0,139,18,1,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",,2019-11-02,"{'name': 'Nuclear Data Sheets', 'pages': None, 'volume': None}",2023-01-27T17:13:24.235Z,Environmental Science,9.254743,6.1277027,12,207778550_9/48_2,0.188,-2.4429556529217855,-2.482123721975727
2423,146021529,3/18,1.0,"Patients with single-segment lumbar degenerative diseases treated with MIS-TLIF combined with unilateral or bilateral percutaneous pedicle screw fixation in Rehabilitation Center, Gansu Province Hospital from January 2014 to November 2015 were enrolled in this study, and the related **data** of 85 patients were obtained. There were 47 males and 38 females, aged 40-75 years, with an average age of 58.5 ± 1.4 years. Inclusion criteria are as follows: (1) patients older than 40 years; (2) patients with single-segment lumbar disk degeneration or spinal stenosis at L4, 5 or L5, S1, which had been confirmed by radiographs; (3) patients with severe low back pain and unilateral nerve root symptoms; (4) patients with no significant stenosis in the contralateral crypt; and (5) patients who underwent regular conservative treatment for at least 6 months. Exclusion criteria are as follows:",136,63e55b14854735968b14cea6,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2937876517', 'CorpusId': '146021529', 'PubMed': None, 'DOI': '10.1177/2058739219844393', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/24272c0618a3aed1b78ac7bd7ebb12f6ee0eeefd,Comparison of the efficacy of MIS-TLIF combined with unilateral or bilateral internal fixation on single-segment lumbar degenerative diseases,"[{'authorId': '1678708922', 'name': 'Lisheng Zhao'}, {'authorId': '113675909', 'name': 'Huijin Yu'}, {'authorId': '2152823086', 'name': 'Yan Zhang'}, {'authorId': '2061881292', 'name': 'Wenjun Zhen'}]",European Journal of Inflammation,11b2207b-0681-47dc-a756-8ba726d20667,2019.0,12,1,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['LettersAndComments'],2019-01-01,"{'name': 'European Journal of Inflammation', 'pages': None, 'volume': '17'}",2022-12-16T13:57:41.515Z,Medicine,13.995563,10.982619,16,146021529_3/18_1,0.167,2.2978643470782156,2.3727925780242725
2425,207778550,10/48,2.0,"We should keep in mind that it's meaningless to discuss a systematic USU if only one experimental **data** point is available for a particular physical process. Furthermore, there is no possibility to identify a systematic USU effect if all the available **data** correspond to just one experiment, no matter the number of **data** points within it.",56,63e533d82b2577cbfa2bc706,"{'ACL': None, 'DBLP': None, 'ArXiv': '1911.01825', 'MAG': '2987753978', 'CorpusId': '207778550', 'PubMed': None, 'DOI': '10.1016/j.nds.2019.12.004', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/27ed0dbd95afb891c49e1426918dadfea64b6bd0,Unrecognized Sources of Uncertainties (USU) in Experimental Nuclear Data,"[{'authorId': '121352917', 'name': 'R. Capote'}, {'authorId': '4730054', 'name': 'S. Badikov'}, {'authorId': '38992078', 'name': 'A. Carlson'}, {'authorId': '145368093', 'name': 'I. Durán'}, {'authorId': '2599254', 'name': 'F. Gunsing'}, {'authorId': '70362616', 'name': 'D. Neudecker'}, {'authorId': '20451793', 'name': 'V. Pronyaev'}, {'authorId': '9454311', 'name': 'P. Schillebeeckx'}, {'authorId': '88921671', 'name': 'G. Schnabel'}, {'authorId': '152798104', 'name': 'D. Smith'}, {'authorId': '136997973', 'name': 'A. Wallner'}]",Nuclear Data Sheets,1a624d3a-7238-4368-b208-cdebb1e8ccc8,2019.0,139,18,1,True,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}]",,2019-11-02,"{'name': 'Nuclear Data Sheets', 'pages': None, 'volume': None}",2023-01-27T17:13:24.235Z,Environmental Science,9.463147,5.9602923,12,207778550_10/48_2,0.208,-2.2345516529217857,-2.6495341219757274
2430,235829209,47/47,1.0,"
they represent conservative Hamiltonian systems, while the surrogate models established from **data** are usually not. The lack of symplecticity can result in artificial damping or excitation in long-term transformations. The established surrogate models should not be used for the DA computation. However, while constructing data-driven chaos indicators, surrogate models were only used to characterize the sensitivity of transformations to their initial conditions. Even if the transformations are not perfectly symplectic, it does not affect such applications. Due to the lack of a real physics model, this chaos indicator cannot replace the diffusion rate obtained with the FMA, which measures the regularity of resonant motions of a nonlinear dynamical system. Using this indicator as the optimization objective might not be as competitive as the direct tracking-based optimization if not taking the computation cost into account. This method
",136,63e52885ab1d4d12bd353eed,"{'ACL': None, 'DBLP': None, 'ArXiv': '2104.08374', 'MAG': None, 'CorpusId': '235829209', 'PubMed': None, 'DOI': '10.1016/j.nima.2021.166060', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/9b0a37c8448b431e122f959bb43a6ffacf370057,Data-driven Chaos Indicator for Nonlinear Dynamics and Applications on Storage Ring Lattice Design,"[{'authorId': '2110515189', 'name': 'Yongjun Li'}, {'authorId': '12901179', 'name': 'Jinyu Wan'}, {'authorId': '145352147', 'name': 'A. Liu'}, {'authorId': '9366784', 'name': 'Yiyu Jiao'}, {'authorId': '1799441', 'name': 'Robert Rainer'}]",,,2021.0,29,1,0,False,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2021-04-16,,2022-12-30T00:34:36.796Z,Physics,11.049928,7.3790574,-1,235829209_47/47_1,1.0,-0.6477706529217855,-1.2307690219757275
2431,251843619,15/73,1.0,"Box 1 provides a summary of the key survey findings for each PC-QI assessed by the organisations and their reported readiness to implement the PC-QIs. These results are also integrated with the interview findings below. The survey identified a further need to explore specific facilitators and barriers to implementation through interviews, particularly with regard to organisational readiness and the perspective of clinical staff, who would be collecting and using the **data** for QI. These factors for implementation further explored through the interviews included: the importance of aligning with provincial directions for PCC measurement as well as other motivations for implementation, whether organisations and clinics had the capacity to collect and use the data, what resources are needed to support PC-QI implementation and what organisational cultures or environments support PC-QI implementation. The detailed descriptive survey results are also available in online supplemental file 4.  ",145,63e51c8434bf00579fa0fbba,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '251843619', 'PubMed': '36008077', 'DOI': '10.1136/bmjopen-2021-060441', 'PubMedCentral': '9422875'}",https://www.semanticscholar.org/paper/65d8ffbe6896e04a392d555f45078cdb54f639d3,"Informing the implementation and use of person-centred quality indicators: a mixed methods study on the readiness, barriers and facilitators to implementation in Canada","[{'authorId': '8688244', 'name': 'Kimberly Manalili'}, {'authorId': '32810952', 'name': 'C. Scott'}, {'authorId': '1412171465', 'name': 'M. O’Beirne'}, {'authorId': '1913460', 'name': 'B. Hemmelgarn'}, {'authorId': '22984688', 'name': 'M. Santana'}]",BMJ Open,e6216b43-2428-4aaf-8101-b40e1dfd2810,2022.0,40,0,0,False,"[{'category': 'Political Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]","['JournalArticle', 'Review']",2022-08-01,"{'name': 'BMJ Open', 'pages': None, 'volume': '12'}",2022-12-12T20:50:38.146Z,Political Science,15.203341,9.600146,-1,251843619_15/73_1,0.205,3.505642347078215,0.9903195780242733
